concept_id,domain,category,difficulty,emoji,color,situation,purpose,korean_word,korean_pronunciation,korean_definition,korean_pos,korean_synonyms,korean_antonyms,korean_word_family,korean_compound_words,korean_collocations,english_word,english_pronunciation,english_definition,english_pos,english_synonyms,english_antonyms,english_word_family,english_compound_words,english_collocations,chinese_word,chinese_pronunciation,chinese_definition,chinese_pos,chinese_synonyms,chinese_antonyms,chinese_word_family,chinese_compound_words,chinese_collocations,japanese_word,japanese_pronunciation,japanese_definition,japanese_pos,japanese_synonyms,japanese_antonyms,japanese_word_family,japanese_compound_words,japanese_collocations,spanish_word,spanish_pronunciation,spanish_definition,spanish_pos,spanish_synonyms,spanish_antonyms,spanish_word_family,spanish_compound_words,spanish_collocations,korean_example,english_example,chinese_example,japanese_example,spanish_example
nature_sun_star,nature,climate,basic,☀️,#FFD700,"polite,home",opinion,태양,tae-yang,지구에 빛과 열을 주는 별,명사,"해,항성","달,어둠","태양의,일광","밝은태양,뜨거운태양","따뜻한 태양,눈부신 태양",sun,/sʌn/,the star that gives light and heat to Earth,noun,"star,daylight","moon,darkness","solar,sunny","bright sun,hot sun","warm sun,brilliant sun",太阳,tai yang,给地球光和热的恒星,명사,"日,恒星","月,黑暗","太阳的,日光","明亮太阳,炎热太阳","温暖太阳,耀眼太阳",太陽,taiyou,地球に光と熱を与える星,명사,"日,恒星","月,闇","太陽の,日光","明るい太陽,熱い太陽","暖かい太陽,まぶしい太陽",sol,sol,estrella que da luz y calor a la Tierra,sustantivo,"estrella,luz solar","luna,oscuridad","solar,soleado","sol brillante,sol caliente","sol cálido,sol brillante","태양이 정말 밝게 빛나고 있어요.","The sun is shining really brightly.","太阳真的很明亮地照耀着。","太陽が本当に明るく輝いています。","El sol está brillando realmente fuerte."
nature_cloud_sky,nature,climate,basic,☁️,#C0C0C0,"casual,home",description,구름,gu-reum,하늘에 떠 있는 물방울이나 얼음 결정의 집합,명사,"구름층,운무","맑음,청명","구름의,운무","흰구름,검은구름","예쁜 구름,부드러운 구름",cloud,/klaʊd/,a visible mass of water droplets in the sky,noun,"cloudiness,mist","clear sky,sunshine","cloudy,overcast","white cloud,dark cloud","beautiful cloud,soft cloud",云,yun,天空中水滴或冰晶的集合,명사,"云层,雾","晴朗,清澈","云的,雾","白云,乌云","美丽云,柔软云",雲,kumo,空に浮かぶ水滴や氷の結晶の集まり,명사,"雲層,霧","晴れ,清明","雲の,霧","白い雲,黒い雲","きれいな雲,やわらかい雲",nube,nu-be,masa visible de gotas de agua en el cielo,sustantivo,"nubosidad,neblina","cielo despejado,sol","nublado,nuboso","nube blanca,nube oscura","nube hermosa,nube suave","구름이 하늘에 떠 있어요.","Clouds are floating in the sky.","云朵漂浮在天空中。","雲が空に浮かんでいます。","Las nubes están flotando en el cielo."
nature_hot_burning,nature,climate,basic,🔥,#FF4500,"casual,public",emotion,뜨거운,tteu-geo-un,온도가 매우 높은 상태,형용사,"고온,열","차가운,냉","뜨거움,고온","뜨거운날씨,뜨거운공기","매우 뜨거운,극도로 뜨거운",hot,/hɒt/,having a high temperature,adjective,"heated,burning","cold,cool","hotness,heat","hot weather,hot air","very hot,extremely hot",热,re,温度很高的状态,형용사,"高温,炎热","冷,凉","热,高温","热天气,热空气","非常热,极其热",熱い,atsui,温度がとても高い状態,형용사,"高温,暑さ","冷たい,涼しい","熱さ,高温","暑い天気,熱い空気","とても熱い,極めて熱い",caliente,ca-lien-te,que tiene temperatura alta,adjetivo,"caluroso,ardiente","frío,fresco","calor,alta temperatura","clima caliente,aire caliente","muy caliente,extremadamente caliente","오늘 정말 뜨거워요!","It's really hot today!","今天真的很热！","今日は本当に暑いです！","¡Hace mucho calor hoy!"
nature_cold_freezing,nature,climate,basic,❄️,#4169E1,"polite,public",emotion,차가운,cha-ga-un,온도가 매우 낮은 상태,형용사,"저온,냉","뜨거운,열","차가움,저온","차가운날씨,차가운공기","매우 차가운,극도로 차가운",cold,/kəʊld/,having a low temperature,adjective,"chilly,freezing","hot,warm","coldness,chill","cold weather,cold air","very cold,extremely cold",冷,leng,温度很低的状态,형용사,"低温,凉","热,暖","冷,低温","冷天气,冷空气","非常冷,极其冷",寒い,samui,温度がとても低い状態,형용사,"低温,寒さ","熱い,暖かい","寒さ,低温","寒い天気,冷たい空気","とても寒い,極めて寒い",frío,frí-o,que tiene temperatura baja,adjetivo,"helado,gélido","caliente,cálido","frío,baja temperatura","clima frío,aire frío","muy frío,extremadamente frío","겨울에는 정말 차가워요.","It's really cold in winter.","冬天真的很冷。","冬は本当に寒いです。","Hace mucho frío en invierno."
nature_warm_mild,nature,climate,basic,🌤️,#FFA500,"casual,home",opinion,따뜻한,tta-tteu-han,적당히 높은 온도로 기분 좋은 상태,형용사,"온화,온난","차가운,냉","따뜻함,온화","따뜻한날씨,따뜻한공기","매우 따뜻한,포근하게 따뜻한",warm,/wɔːm/,having a comfortable moderate temperature,adjective,"mild,cozy","cold,cool","warmth,comfort","warm weather,warm air","very warm,comfortably warm",温暖,wen nuan,适度高温令人舒适的状态,형용사,"温和,舒适","冷,凉","温暖,舒适","温暖天气,温暖空气","非常温暖,舒适温暖",暖かい,atatakai,適度に高い温度で心地よい状態,형용사,"温和,暖か","冷たい,涼しい","暖かさ,温和","暖かい天気,暖かい空気","とても暖かい,心地よく暖かい",cálido,cá-li-do,que tiene temperatura moderadamente alta,adjetivo,"templado,tibio","frío,fresco","calidez,tibieza","clima cálido,aire cálido","muy cálido,cómodamente cálido","오늘은 정말 따뜻해서 기분이 좋아요.","It's really warm today and I feel good.","今天很暖和，心情很好。","今日はとても暖かくて気分が良いです。","Hace calor hoy y me siento bien."
nature_storm_tempest,nature,climate,intermediate,⛈️,#4B0082,"polite,public",emotion,폭풍,pok-pung,바람과 비가 심하게 몰아치는 날씨,명사,"태풍,폭우","고요,평온","폭풍의,격렬","큰폭풍,무서운폭풍","무서운 폭풍,강력한 폭풍",storm,/stɔːm/,violent weather with strong wind and rain,noun,"tempest,hurricane","calm,peace","stormy,violent","big storm,fierce storm","terrible storm,powerful storm",暴风雨,bao feng yu,风雨猛烈的天气,명사,"台风,暴雨","平静,宁静","暴风的,猛烈","大暴风,可怕暴风","可怕暴风,强力暴风",嵐,arashi,風と雨が激しく吹く天気,명사,"台風,暴雨","静寂,平穏","嵐の,激しい","大きな嵐,恐ろしい嵐","恐ろしい嵐,強力な嵐",tormenta,tor-men-ta,tiempo violento con viento y lluvia fuertes,sustantivo,"tempestad,huracán","calma,paz","tormentoso,violento","gran tormenta,tormenta feroz","tormenta terrible,tormenta poderosa","폭풍이 몰아쳐서 무서워요!","The storm is raging and it's scary!","暴风雨来袭，很可怕！","嵐が荒れていて怖いです！","¡La tormenta está rugiendo y da miedo!"
nature_season_period,nature,climate,intermediate,🍂,#DAA520,"polite,school",description,계절,gye-jeol,일 년을 나누는 네 개의 시기,명사,"시기,철","영원,무시간","계절적,시기","봄계절,여름계절","아름다운 계절,좋아하는 계절",season,/ˈsiː.zən/,one of the four periods of the year,noun,"period,time","eternity,timeless","seasonal,periodic","spring season,summer season","beautiful season,favorite season",季节,ji jie,一年分为四个时期,명사,"时期,季","永恒,无时","季节的,时期","春季,夏季","美丽季节,喜爱季节",季節,kisetsu,一年を分ける四つの時期,명사,"時期,季","永遠,無時間","季節の,時期","春の季節,夏の季節","美しい季節,好きな季節",estación,es-ta-ción,uno de los cuatro períodos del año,sustantivo,"período,tiempo","eternidad,sin tiempo","estacional,periódico","estación primavera,estación verano","estación hermosa,estación favorita","저는 가을 계절을 가장 좋아해요.","I like the autumn season the most.","我最喜欢秋季。","私は秋の季節が一番好きです。","Me gusta más la estación de otoño."
nature_drought_dryness,nature,climate,advanced,🏜️,#D2691E,"casual,public",description,가뭄,ga-mum,비가 오지 않아 땅이 메마른 상태,명사,"건조,메마름","홍수,습함","가뭄적,메마름","심한가뭄,긴가뭄","심각한 가뭄,오랜 가뭄",drought,/draʊt/,a long period of time when there is little or no rain,noun,"dryness,aridity","flood,wetness","arid,dry","severe drought,long drought","serious drought,prolonged drought",干旱,gan han,长期没有雨导致土地干燥的状态,명사,"干燥,枯竭","洪水,湿润","干旱的,枯竭","严重干旱,长期干旱","严重干旱,持久干旱",干ばつ,kanbatsu,雨が降らずに土地が乾いた状態,명사,"乾燥,枯渇","洪水,湿潤","干ばつの,乾燥","ひどい干ばつ,長い干ばつ","深刻な干ばつ,長期の干ばつ",sequía,se-quí-a,período prolongado sin lluvia,sustantivo,"aridez,sequedad","inundación,humedad","árido,seco","sequía severa,sequía larga","sequía seria,sequía prolongada","올해는 가뭄이 심해서 농사가 어려워요.","This year's drought is severe, making farming difficult.","今年干旱严重，农业困难。","今年は干ばつがひどくて農業が困難です。","La sequía de este año es severa, dificultando la agricultura."
nature_flood_overflow,nature,climate,advanced,🌊,#0000CD,"polite,public",emotion,홍수,hong-su,물이 넘쳐흘러 땅을 덮는 현상,명사,"범람,침수","가뭄,건조","홍수의,범람","큰홍수,무서운홍수","무서운 홍수,파괴적인 홍수",flood,/flʌd/,an overflow of water that covers normally dry land,noun,"overflow,inundation","drought,dryness","flooded,overflowing","big flood,scary flood","terrible flood,destructive flood",洪水,hong shui,水溢出覆盖陆地的现象,명사,"泛滥,淹没","干旱,干燥","洪水的,泛滥","大洪水,可怕洪水","可怕洪水,破坏性洪水",洪水,kouzui,水があふれ出て土地を覆う現象,명사,"氾濫,浸水","干ばつ,乾燥","洪水の,氾濫","大洪水,恐ろしい洪水","恐ろしい洪水,破壊的な洪水",inundación,i-nun-da-ción,desbordamiento de agua que cubre tierra seca,sustantivo,"desbordamiento,anegamiento","sequía,sequedad","inundado,desbordado","gran inundación,inundación terrible","inundación terrible,inundación destructiva","홍수로 인해 많은 피해가 발생했어요.","A lot of damage occurred due to the flood.","洪水造成了很多损失。","洪水により多くの被害が発生しました。","Se produjo mucho daño debido a la inundación."
nature_frost_ice,nature,climate,intermediate,🧊,#E0E6FF,"casual,public",description,서리,seo-ri,추운 밤에 땅 위에 내리는 얼음 결정,명사,"냉기,얼음","더위,열기","서리의,냉","하얀서리,두꺼운서리","차가운 서리,하얀 서리",frost,/frɒst/,ice crystals that form on surfaces in cold weather,noun,"ice,freeze","heat,warmth","frosty,icy","white frost,thick frost","cold frost,white frost",霜,shuang,寒冷夜晚在地面形成的冰晶,명사,"冰,冷","热,暖","霜的,冰","白霜,厚霜","寒冷霜,白色霜",霜,shimo,寒い夜に地面にできる氷の結晶,명사,"氷,凍結","暑さ,暖かさ","霜の,氷","白い霜,厚い霜","冷たい霜,白い霜",escarcha,es-car-cha,cristales de hielo que se forman en superficies frías,sustantivo,"hielo,congelación","calor,calidez","escarchado,helado","escarcha blanca,escarcha espesa","escarcha fría,escarcha blanca","아침에 서리가 내려서 차가워요.","It's cold because frost fell this morning.","早上下霜很冷。","朝に霜が降りて寒いです。","Hace frío porque cayó escarcha esta mañana."
nature_tsunami_wave,nature,climate,advanced,🌊,#1E90FF,"polite,public",emotion,쓰나미,sseu-na-mi,바다에서 일어나는 거대한 물결,명사,"해일,대파도","고요,평온","해일의,파괴","큰쓰나미,파괴적쓰나미","무서운 쓰나미,거대한 쓰나미",tsunami,/tsuːˈnɑː.mi/,a giant ocean wave caused by underwater earthquakes,noun,"tidal wave,seismic wave","calm,stillness","tsunamic,destructive","big tsunami,destructive tsunami","terrible tsunami,giant tsunami",海啸,hai xiao,海中发生的巨大波浪,명사,"海浪,大波","平静,宁静","海啸的,破坏","大海啸,破坏性海啸","可怕海啸,巨大海啸",津波,tsunami,海で起きる巨大な波,명사,"海の波,大波","静寂,平穏","津波の,破壊的","大きな津波,破壊的津波","恐ろしい津波,巨大な津波",tsunami,tsu-na-mi,ola gigante del océano causada por terremotos submarinos,sustantivo,"maremoto,ola sísmica","calma,quietud","tsunámico,destructivo","gran tsunami,tsunami destructivo","tsunami terrible,tsunami gigante","쓰나미가 해안을 덮쳤어요.","The tsunami hit the coast.","海啸袭击了海岸。","津波が海岸を襲いました。","El tsunami golpeó la costa."
nature_wildlife_animals,nature,ecosystem,basic,🦋,#32CD32,"polite,public",description,야생동물,ya-saeng-dong-mul,자연에서 자유롭게 사는 동물들,명사,"자연동물,야수","가축,애완동물","야생적,자연","멸종위기야생동물,보호야생동물","소중한 야생동물,아름다운 야생동물",wildlife,/ˈwaɪld.laɪf/,animals that live naturally in the wild,noun,"wild animals,fauna","domestic animals,pets","wild,natural","endangered wildlife,protected wildlife","precious wildlife,beautiful wildlife",野生动物,ye sheng dong wu,在自然中自由生活的动物,명사,"自然动物,野兽","家畜,宠物","野生的,自然","濒危野生动物,保护野生动物","珍贵野生动物,美丽野生动物",野生動物,yasei doubutsu,自然に自由に暮らす動物たち,명사,"自然動物,野獣","家畜,ペット","野生の,自然","絶滅危惧野生動物,保護野生動物","貴重な野生動物,美しい野生動物",vida silvestre,vi-da sil-ves-tre,animales que viven naturalmente en estado salvaje,sustantivo,"animales salvajes,fauna","animales domésticos,mascotas","salvaje,natural","vida silvestre en peligro,vida silvestre protegida","vida silvestre preciosa,vida silvestre hermosa","야생동물을 보호해야 합니다.","We should protect wildlife.","我们应该保护野生动物。","野生動物を保護すべきです。","Debemos proteger la vida silvestre."
nature_habitat_home,nature,ecosystem,intermediate,🏠,#8FBC8F,"polite,school",description,서식지,seo-sik-ji,동물이나 식물이 자연적으로 사는 곳,명사,"거주지,살이터","도시,인공","서식적,자연","자연서식지,안전한서식지","보호된 서식지,적합한 서식지",habitat,/ˈhæb.ɪ.tæt/,the natural environment where organisms live,noun,"home,environment","city,artificial","natural,environmental","natural habitat,safe habitat","protected habitat,suitable habitat",栖息地,qi xi di,动植物自然生活的地方,명사,"居住地,生活地","城市,人工","栖息的,自然","自然栖息地,安全栖息地","保护栖息地,适合栖息地",生息地,seisokuchi,動物や植物が自然に住む場所,명사,"住処,生活場所","都市,人工","生息の,自然","自然生息地,安全な生息地","保護された生息地,適した生息地",hábitat,há-bi-tat,ambiente natural donde viven los organismos,sustantivo,"hogar,ambiente","ciudad,artificial","natural,ambiental","hábitat natural,hábitat seguro","hábitat protegido,hábitat adecuado","동물들의 서식지를 보존해야 합니다.","We should preserve animal habitats.","我们应该保存动物的栖息地。","動物の生息地を保存すべきです。","Debemos preservar los hábitats de los animales."
nature_biodiversity_variety,nature,ecosystem,intermediate,🌺,#FF69B4,"polite,school",opinion,생물다양성,saeng-mul-da-yang-seong,생태계 내 다양한 종의 존재,명사,"다양성,풍부함","단일성,획일","다양성의,풍부","풍부한생물다양성,중요한생물다양성","귀중한 생물다양성,놀라운 생물다양성",biodiversity,/ˌbaɪ.oʊ.daɪˈvɜː.sə.ti/,the variety of life in ecosystems,noun,"variety,richness","uniformity,monotony","diverse,varied","rich biodiversity,important biodiversity","valuable biodiversity,amazing biodiversity",生物多样性,sheng wu duo yang xing,生态系统中各种生物的存在,명사,"多样性,丰富","单一性,统一","多样的,丰富","丰富生物多样性,重要生物多样性","珍贵生物多样性,惊人生物多样性",生物多様性,seibutsu tayousei,生態系内の様々な種の存在,명사,"多様性,豊かさ","単一性,画一","多様性の,豊か","豊かな生物多様性,重要な生物多様性","貴重な生物多様性,驚くべき生物多様性",biodiversidad,bio-di-ver-si-dad,variedad de vida en los ecosistemas,sustantivo,"variedad,riqueza","uniformidad,monotonía","diverso,variado","rica biodiversidad,biodiversidad importante","biodiversidad valiosa,biodiversidad asombrosa","생물다양성은 지구의 보물입니다.","Biodiversity is Earth's treasure.","生物多样性是地球的宝藏。","生物多様性は地球の宝物です。","La biodiversidad es el tesoro de la Tierra."
nature_ecosystem_system,nature,ecosystem,intermediate,🔄,#9370DB,"polite,school",suggestion,생태계,saeng-tae-gye,생물과 환경이 상호작용하는 체계,명사,"자연계,환경계","인공계,기계계","생태적,환경","건강한생태계,균형잡힌생태계","중요한 생태계,복잡한 생태계",ecosystem,/ˈiː.koʊ.sɪs.təm/,a system of interacting organisms and environment,noun,"ecological system,biosphere","artificial system,mechanical","ecological,environmental","healthy ecosystem,balanced ecosystem","important ecosystem,complex ecosystem",生态系统,sheng tai xi tong,生物与环境相互作用的体系,명사,"生态系,环境系","人工系,机械系","生态的,环境","健康生态系统,平衡生态系统","重要生态系统,复杂生态系统",生態系,seitaikei,生物と環境が相互作用するシステム,명사,"生態系,環境系","人工系,機械系","生態的,環境","健康な生態系,バランスの取れた生態系","重要な生態系,複雑な生態系",ecosistema,e-co-sis-te-ma,sistema de organismos e ambiente que interactúan,sustantivo,"sistema ecológico,biosfera","sistema artificial,mecánico","ecológico,ambiental","ecosistema saludable,ecosistema equilibrado","ecosistema importante,ecosistema complejo","생태계의 균형이 중요합니다.","The balance of the ecosystem is important.","生态系统的平衡很重要。","生態系のバランスが重要です。","El equilibrio del ecosistema es importante."
nature_extinction_disappearance,nature,ecosystem,advanced,💀,#8B0000,"casual,public",emotion,멸종,myeol-jong,생물 종이 완전히 사라지는 것,명사,"소멸,사라짐","번영,증식","멸종적,소멸","종멸종,대량멸종","무서운 멸종,돌이킬 수 없는 멸종",extinction,/ɪkˈstɪŋk.ʃən/,the complete disappearance of a species,noun,"disappearance,elimination","prosperity,growth","extinct,vanished","species extinction,mass extinction","terrible extinction,irreversible extinction",灭绝,mie jue,生物种完全消失,명사,"消失,消灭","繁荣,增长","灭绝的,消失","物种灭绝,大规模灭绝","可怕灭绝,不可逆转灭绝",絶滅,zetsumetsu,生物種が完全に消えること,명사,"消滅,消失","繁栄,増殖","絶滅の,消滅","種の絶滅,大量絶滅","恐ろしい絶滅,取り返しのつかない絶滅",extinción,ex-tin-ción,desaparición completa de una especie,sustantivo,"desaparición,eliminación","prosperidad,crecimiento","extinto,desaparecido","extinción de especies,extinción masiva","extinción terrible,extinción irreversible","많은 동물들이 멸종 위기에 처해 있어요.","Many animals are in danger of extinction.","许多动物面临灭绝危险。","多くの動物が絶滅の危機に瀕しています。","Muchos animales están en peligro de extinción."
nature_food_chain,nature,ecosystem,intermediate,🍽️,#CD853F,"polite,school",instruction,먹이사슬,meog-i-sa-seul,생물들이 먹고 먹히는 관계의 연결,명사,"먹이관계,포식관계","독립,무관계","먹이의,포식","복잡한먹이사슬,긴먹이사슬","중요한 먹이사슬,자연스러운 먹이사슬",food chain,/fuːd tʃeɪn/,the sequence of who eats whom in an ecosystem,noun,"feeding relationship,predation","independence,isolation","feeding,predatory","complex food chain,long food chain","important food chain,natural food chain",食物链,shi wu lian,生物之间吃与被吃关系的连接,명사,"食物关系,捕食关系","独立,无关系","食物的,捕食","复杂食物链,长食物链","重要食物链,自然食物链",食物連鎖,shokumotsu rensa,生物が食べ食べられる関係の連結,명사,"食物関係,捕食関係","独立,無関係","食物の,捕食","複雑な食物連鎖,長い食物連鎖","重要な食物連鎖,自然な食物連鎖",cadena alimentaria,ca-de-na a-li-men-ta-ria,secuencia de quién come a quién en un ecosistema,sustantivo,"relación alimentaria,depredación","independencia,aislamiento","alimentario,depredador","cadena alimentaria compleja,cadena alimentaria larga","cadena alimentaria importante,cadena alimentaria natural","먹이사슬은 생태계의 균형을 유지합니다.","The food chain maintains ecosystem balance.","食物链维持生态系统平衡。","食物連鎖は生態系のバランスを保ちます。","La cadena alimentaria mantiene el equilibrio del ecosistema."
nature_predator_hunter,nature,ecosystem,intermediate,🦁,#B8860B,"casual,public",description,포식자,po-sik-ja,다른 동물을 잡아먹는 동물,명사,"사냥꾼,육식동물","피식자,초식동물","포식적,사냥","강력한포식자,위험한포식자","무서운 포식자,강력한 포식자",predator,/ˈpred.ə.tər/,an animal that hunts and kills other animals for food,noun,"hunter,carnivore","prey,herbivore","predatory,hunting","powerful predator,dangerous predator","scary predator,strong predator",捕食者,bu shi zhe,捕食其他动物的动物,명사,"猎手,食肉动物","被食者,食草动物","捕食的,狩猎","强大捕食者,危险捕食者","可怕捕食者,强力捕食者",捕食者,hoshokusha,他の動物を捕まえて食べる動物,명사,"狩人,肉食動物","被食者,草食動物","捕食の,狩り","強力な捕食者,危険な捕食者","恐ろしい捕食者,強力な捕食者",depredador,de-pre-da-dor,animal que caza y mata otros animales para alimentarse,sustantivo,"cazador,carnívoro","presa,herbívoro","depredador,cazador","depredador poderoso,depredador peligroso","depredador temible,depredador fuerte","사자는 강력한 포식자입니다.","Lions are powerful predators.","狮子是强大的捕食者。","ライオンは強力な捕食者です。","Los leones son depredadores poderosos."
nature_prey_victim,nature,ecosystem,basic,🐰,#DDA0DD,"polite,public",description,피식자,pi-sik-ja,다른 동물에게 잡아먹히는 동물,명사,"사냥감,희생자","포식자,사냥꾼","피식적,희생","작은피식자,빠른피식자","귀여운 피식자,약한 피식자",prey,/preɪ/,an animal that is hunted and killed by another animal,noun,"victim,target","predator,hunter","vulnerable,hunted","small prey,fast prey","cute prey,weak prey",被食者,bei shi zhe,被其他动物捕食的动物,명사,"猎物,受害者","捕食者,猎手","被食的,受害","小被食者,快被食者","可爱被食者,弱被食者",被食者,hishokusha,他の動物に捕まえられて食べられる動物,명사,"獲物,犠牲者","捕食者,狩人","被食の,犠牲","小さな被食者,速い被食者","かわいい被食者,弱い被食者",presa,pre-sa,animal cazado y matado por otro animal,sustantivo,"víctima,objetivo","depredador,cazador","vulnerable,cazado","presa pequeña,presa rápida","presa linda,presa débil","토끼는 여러 동물의 피식자입니다.","Rabbits are prey for many animals.","兔子是许多动物的被食者。","ウサギは多くの動物の被食者です。","Los conejos son presa de muchos animales."
nature_species_type,nature,ecosystem,intermediate,🦎,#20B2AA,"polite,school",description,종,jong,같은 특성을 가진 생물들의 집단,명사,"분류,유형","개체,단일","종적,분류","희귀종,멸종위기종","새로운 종,독특한 종",species,/ˈspiː.ʃiːz/,a group of organisms that can reproduce together,noun,"type,variety","individual,single","specific,particular","rare species,endangered species","new species,unique species",物种,wu zhong,具有相同特征的生物群体,명사,"分类,类型","个体,单一","物种的,分类","稀有物种,濒危物种","新物种,独特物种",種,shu,同じ特徴を持つ生物の集団,명사,"分類,タイプ","個体,単一","種の,分類","希少種,絶滅危惧種","新しい種,独特な種",especie,es-pe-cie,grupo de organismos que pueden reproducirse juntos,sustantivo,"tipo,variedad","individual,único","específico,particular","especie rara,especie en peligro","nueva especie,especie única","이 지역에는 다양한 종이 살고 있어요.","Various species live in this area.","这个地区生活着各种物种。","この地域には様々な種が住んでいます。","Varias especies viven en esta área."
nature_balance_equilibrium,nature,ecosystem,intermediate,⚖️,#708090,"polite,school",agreement,균형,gyun-hyeong,서로 다른 요소들이 안정된 상태,명사,"평형,조화","불균형,혼란","균형적,조화","자연균형,생태균형","중요한 균형,완벽한 균형",balance,/ˈbæl.əns/,a stable state between different elements,noun,"equilibrium,harmony","imbalance,chaos","balanced,harmonious","natural balance,ecological balance","important balance,perfect balance",平衡,ping heng,不同要素之间的稳定状态,명사,"平衡,和谐","不平衡,混乱","平衡的,和谐","自然平衡,生态平衡","重要平衡,完美平衡",バランス,baransu,異なる要素が安定した状態,명사,"平衡,調和","不均衡,混乱","バランスの,調和","自然バランス,生態バランス","重要なバランス,完璧なバランス",equilibrio,e-qui-li-brio,estado estable entre diferentes elementos,sustantivo,"balance,armonía","desequilibrio,caos","equilibrado,armonioso","equilibrio natural,equilibrio ecológico","equilibrio importante,equilibrio perfecto","자연의 균형을 유지하는 것이 중요해요.","It's important to maintain nature's balance.","保持自然平衡很重要。","自然のバランスを保つことが重要です。","Es importante mantener el equilibrio de la naturaleza."
nature_pollution_environmental,nature,ecosystem,advanced,🏭,#FF6347,"casual,public",instruction,환경오염,hwan-gyeong-o-yeom,자연환경이 해로운 물질로 더러워지는 것,명사,"오염,contamination","청정,깨끗함","오염적,해로운","심각한환경오염,대기환경오염","무서운 환경오염,심각한 환경오염",environmental pollution,/ɪnˈvaɪ.rən.men.təl pəˈluː.ʃən/,contamination of the natural environment,noun,"contamination,toxicity","cleanliness,purity","polluted,toxic","serious environmental pollution,air environmental pollution","terrible environmental pollution,severe environmental pollution",环境污染,huan jing wu ran,自然环境被有害物质污染,명사,"污染,毒害","清洁,纯净","污染的,有害","严重环境污染,大气环境污染","可怕环境污染,严重环境污染",環境汚染,kankyou osen,自然環境が有害物質で汚れること,명사,"汚染,毒性","清潔,きれい","汚染の,有害","深刻な環境汚染,大気環境汚染","恐ろしい環境汚染,深刻な環境汚染",contaminación ambiental,con-ta-mi-na-ción am-bien-tal,contaminación del medio ambiente natural,sustantivo,"contaminación,toxicidad","limpieza,pureza","contaminado,tóxico","contaminación ambiental seria,contaminación ambiental del aire","contaminación ambiental terrible,contaminación ambiental severa","환경오염을 줄이기 위해 노력해야 합니다.","We should strive to reduce environmental pollution.","我们应该努力减少环境污染。","環境汚染を減らすために努力すべきです。","Debemos esforzarnos por reducir la contaminación ambiental."
nature_conservation_preservation,nature,ecosystem,intermediate,🌱,#32CD32,"polite,school",agreement,보전,bo-jeon,자연을 원래 상태로 지키고 보호하는 것,명사,"보존,보호","파괴,훼손","보전적,보호","자연보전,환경보전","적극적인 보전,철저한 보전",conservation,/ˌkɒn.sərˈveɪ.ʃən/,protection and preservation of natural resources,noun,"preservation,protection","destruction,damage","conservational,protective","nature conservation,environmental conservation","active conservation,thorough conservation",保护,bao hu,保持自然原有状态并加以保护,명사,"保存,保护","破坏,损害","保护的,保存","自然保护,环境保护","积极保护,彻底保护",保全,hozen,自然を元の状態で守り保護すること,명사,"保存,保護","破壊,損害","保全の,保護","自然保全,環境保全","積極的な保全,徹底的な保全",conservación,con-ser-va-ción,protección y preservación de recursos naturales,sustantivo,"preservación,protección","destrucción,daño","conservacional,protector","conservación natural,conservación ambiental","conservación activa,conservación completa","자연 보전이 우리의 책임입니다.","Nature conservation is our responsibility.","自然保护是我们的责任。","自然保全は私たちの責任です。","La conservación de la naturaleza es nuestra responsabilidad."
