concept_id,domain,category,difficulty,situation,purpose,korean_title,korean_structure,korean_description,korean_example,english_title,english_structure,english_description,english_example,japanese_title,japanese_structure,japanese_description,japanese_example,chinese_title,chinese_structure,chinese_description,chinese_example,spanish_title,spanish_structure,spanish_description,spanish_example,korean_word,english_word,japanese_word,chinese_word,spanish_word
business_attachment_file,business,email,intermediate,"polite,work",request,첨부파일 확인 요청,첨부파일을 + 확인해 + 주시기 바랍니다,첨부파일 확인을 정중히 요청하는 표현,"이메일 첨부파일을 반드시 확인해 주시기 바랍니다.",Attachment Check Request,Please check + attachment,Expression for politely requesting attachment verification,"Please make sure to check the email attachment.",添付ファイル確認依頼,添付ファイルを + 確認して + ください,添付ファイル確認を丁寧に依頼する表現,"メールの添付ファイルを必ず確認してください。",附件确认请求,请确认 + 附件,礼貌请求附件确认的表达,"请务必确认邮件附件。",Solicitud de verificación de adjunto,Por favor verifique + adjunto,Expresión para solicitar cortésmente verificación de adjunto,"Por favor asegúrese de verificar el adjunto del correo.",첨부파일,attachment,添付ファイル,附件,adjunto
business_reply_response,business,email,basic,"polite,work",request,답장 요청 표현,가능한 한 + 빨리 + 답장 부탁드립니다,신속한 답장을 요청하는 표현,"내일까지 답장을 부탁드립니다.",Reply Request Expression,Please reply + as soon as possible,Expression for requesting prompt reply,"Please reply by tomorrow.",返信依頼表現,できるだけ + 早く + 返信をお願いします,迅速な返信を依頼する表現,"明日までに返信をお願いします。",回复请求表达,请尽快 + 回复,请求迅速回复的表达,"请明天之前回复。",Expresión de solicitud de respuesta,Por favor responda + lo antes posible,Expresión para solicitar respuesta pronta,"Por favor responda antes de mañana.",답장,reply,返信,回复,respuesta
business_forward_send,business,email,intermediate,"polite,work",instruction,전달 지시 표현,이 메시지를 + N에게 + 전달해 주세요,이메일 전달을 지시하는 표현,"이 메시지를 관련 부서에게 전달해 주세요.",Forward Instruction Expression,Please forward + this message + to N,Expression for instructing email forwarding,"Please forward this message to the relevant department.",転送指示表現,このメッセージを + Nに + 転送してください,メール転送を指示する表現,"このメッセージを関連部署に転送してください。",转发指示表达,请将这条消息 + 转发给 + N,指示邮件转发的表达,"请将这条消息转发给相关部门。",Expresión de instrucción de reenvío,Por favor reenvíe + este mensaje + a N,Expresión para instruir reenvío de correo,"Por favor reenvíe este mensaje al departamento correspondiente.",전달,forward,転送,转发,reenviar
business_draft_prepare,business,email,intermediate,"casual,work",description,초안 저장 안내,이메일 + 초안을 + 저장했습니다,초안 저장을 알리는 표현,"중요한 이메일 초안을 임시 저장했습니다.",Draft Save Guide,Saved + email draft,Expression for announcing draft saving,"I temporarily saved the important email draft.",下書き保存案内,メールの + 下書きを + 保存しました,下書き保存を知らせる表現,"重要なメールの下書きを一時保存しました。",草稿保存指南,保存了 + 邮件草稿,宣布草稿保存的表达,"临时保存了重要的邮件草稿。",Guía de guardado de borrador,Guardé + borrador de correo,Expresión para anunciar guardado de borrador,"Guardé temporalmente el borrador del correo importante.",초안,draft,下書き,草稿,borrador
business_folder_directory,business,email,basic,"casual,work",instruction,폴더 생성 안내,N별로 + 폴더를 + 만들어 두었습니다,폴더 생성을 안내하는 표현,"프로젝트별로 이메일 폴더를 만들어 두었습니다.",Folder Creation Guide,Created + folders + by N,Expression for guiding folder creation,"I created email folders by project.",フォルダ作成案内,Nごとに + フォルダを + 作成しました,フォルダ作成を案内する表現,"プロジェクトごとにメールフォルダを作成しました。",文件夹创建指南,按 + N + 创建了文件夹,指导文件夹创建的表达,"按项目创建了邮件文件夹。",Guía de creación de carpetas,Creé + carpetas + por N,Expresión para guiar creación de carpetas,"Creé carpetas de correo por proyecto.",폴더,folder,フォルダ,文件夹,carpeta
business_delete_remove,business,email,basic,"casual,work",instruction,삭제 작업 안내,불필요한 + N을/를 + 삭제했습니다,삭제 작업을 안내하는 표현,"불필요한 이메일들을 정리해서 삭제했습니다.",Delete Operation Guide,Deleted + unnecessary N,Expression for guiding delete operations,"I organized and deleted unnecessary emails.",削除作業案内,不要な + Nを + 削除しました,削除作業を案内する表現,"不要なメールを整理して削除しました。",删除操作指南,删除了 + 不必要的N,指导删除操作的表达,"整理并删除了不必要的邮件。",Guía de operación de eliminación,Eliminé + N innecesarios,Expresión para guiar operaciones de eliminación,"Organicé y eliminé correos innecesarios.",삭제,delete,削除,删除,eliminar
business_spam_junk,business,email,intermediate,"casual,online",emotion,스팸 관리 방법,스팸 + 메일함을 + 정리해야 합니다,스팸 메일 관리를 안내하는 표현,"스팸 메일함을 주기적으로 비워야 합니다.",Spam Management Method,Need to clean + spam folder,Expression for guiding spam email management,"We need to empty the spam folder regularly.",スパム管理方法,スパム + フォルダを + 整理する必要があります,スパムメール管理を案内する表現,"スパムフォルダを定期的に空にする必要があります。",垃圾邮件管理方法,需要清理 + 垃圾邮件文件夹,指导垃圾邮件管理的表达,"需要定期清空垃圾邮件文件夹。",Método de gestión de spam,Necesitar limpiar + carpeta de spam,Expresión para guiar gestión de correo spam,"Necesitamos vaciar la carpeta de spam regularmente.",스팸,spam,スパム,垃圾邮件,spam
business_signature_name,business,email,basic,"polite,work",instruction,서명 설정 지침,회사 + 서명 양식을 + 사용해 주세요,이메일 서명 설정을 지시하는 표현,"공식 회사 서명 양식을 사용해 주세요.",Signature Setting Guide,Please use + company signature format,Expression for instructing email signature setup,"Please use the official company signature format.",署名設定指針,会社の + 署名形式を + 使用してください,メール署名設定を指示する表現,"公式会社署名形式を使用してください。",签名设置指南,请使用 + 公司签名格式,指导邮件签名设置的表达,"请使用官方公司签名格式。",Guía de configuración de firma,Por favor use + formato de firma de empresa,Expresión para instruir configuración de firma de correo,"Por favor use el formato oficial de firma de la empresa.",서명,signature,署名,签名,firma
business_password_security,business,email,fluent,"formal,work",instruction,보안 관리 지침,정기적으로 + 암호를 + 변경하세요,보안을 위한 암호 관리 지침,"보안을 위해 3개월마다 암호를 변경하세요.",Security Management Guide,Regularly change + password,Guidelines for password management for security,"Please change your password every 3 months for security.",セキュリティ管理指針,定期的に + パスワードを + 変更してください,セキュリティのためのパスワード管理指針,"セキュリティのため3ヶ月ごとにパスワードを変更してください。",安全管理指南,定期 + 更改密码,为安全而进行的密码管理指南,"为了安全，请每3个月更改一次密码。",Guía de gestión de seguridad,Cambiar + contraseña + regularmente,Directrices para gestión de contraseñas por seguridad,"Por favor cambie su contraseña cada 3 meses por seguridad.",암호,password,パスワード,密码,contraseña
business_encryption_secure,business,email,technical,"formal,office",instruction,암호화 적용 지침,민감한 정보는 + 반드시 + 암호화하세요,중요 정보 보호를 위한 암호화 지침,"기밀 문서는 반드시 암호화하여 전송하세요.",Encryption Implementation Guide,Must encrypt + sensitive information,Guidelines for encryption to protect important information,"Confidential documents must be encrypted before transmission.",暗号化適用指針,機密情報は + 必ず + 暗号化してください,重要情報保護のための暗号化指針,"機密書類は必ず暗号化して送信してください。",加密应用指南,敏感信息 + 必须加密,保护重要信息的加密指南,"机密文件必须加密后传输。",Guía de implementación de cifrado,Debe cifrar + información sensible,Directrices de cifrado para proteger información importante,"Los documentos confidenciales deben cifrarse antes de la transmisión.",암호화,encryption,暗号化,加密,cifrado
