concept_id,domain,category,difficulty,emoji,color,situation,purpose,korean_word,korean_pronunciation,korean_definition,korean_pos,korean_synonyms,korean_antonyms,korean_word_family,korean_compound_words,korean_collocations,english_word,english_pronunciation,english_definition,english_pos,english_synonyms,english_antonyms,english_word_family,english_compound_words,english_collocations,chinese_word,chinese_pronunciation,chinese_definition,chinese_pos,chinese_synonyms,chinese_antonyms,chinese_word_family,chinese_compound_words,chinese_collocations,japanese_word,japanese_pronunciation,japanese_definition,japanese_pos,japanese_synonyms,japanese_antonyms,japanese_word_family,japanese_compound_words,japanese_collocations,spanish_word,spanish_pronunciation,spanish_definition,spanish_pos,spanish_synonyms,spanish_antonyms,spanish_word_family,spanish_compound_words,spanish_collocations,korean_example,english_example,chinese_example,japanese_example,spanish_example
daily_farewell_goodbye,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,작별,작별-pronunciation,작별 정의,명사,"작별류,관련어","비작별,반대말","작별족,작별계열","작별표현,작별말","작별를 말하다,작별를 건네다",Farewell,/farewell/,Farewell definition,noun,"Farewell type,related item","non-Farewell,opposite","Farewell family,Farewell group","Farewell phrase,Farewell greeting","say Farewell,offer Farewell",작별_中文,작별_pinyin,작별 中文定义,名词,"작별_中文类,相关词","非작별_中文,反义词","작별_中文族,작별_中文系列","작별_中文表达,작별_中文用语","说작별_中文,用작별_中文问候",작별_日本語,작별_hiragana,작별 日本語定義,名詞,"작별_日本語類,関連語","非작별_日本語,反対語","작별_日本語族,작별_日本語系列","작별_日本語表現,작별_日本語用語","작별_日本語を言う,작별_日本語で挨拶する",작별_español,작별_español_pronunciación,작별 definición español,sustantivo,"작별_español tipo,expresión relacionada","no 작별_español,opuesto","familia 작별_español,grupo 작별_español","saludo de 작별_español,frase de 작별_español","decir 작별_español,ofrecer 작별_español",'작별'는 인사에서 자주 쓰입니다.,The Farewell is common in everyday greetings.,我们在家里说작별_中文。,家で작별_日本語と挨拶しました。,En casa dijimos 작별_español.
daily_icebreaker_breaker,daily,routine,basic,🏠,#009688,"casual,home",greeting,아이스브레이커,아이스브레이커-pronunciation,아이스브레이커 정의,명사,"아이스브레이커류,관련어","비아이스브레이커,반대말","아이스브레이커족,아이스브레이커계열","아이스브레이커표현,아이스브레이커말","아이스브레이커를 말하다,아이스브레이커를 건네다",Icebreaker,/icebreaker/,Icebreaker definition,noun,"Icebreaker type,related item","non-Icebreaker,opposite","Icebreaker family,Icebreaker group","Icebreaker phrase,Icebreaker greeting","say Icebreaker,offer Icebreaker",아이스브레이커_中文,아이스브레이커_pinyin,아이스브레이커 中文定义,名词,"아이스브레이커_中文类,相关词","非아이스브레이커_中文,反义词","아이스브레이커_中文族,아이스브레이커_中文系列","아이스브레이커_中文表达,아이스브레이커_中文用语","说아이스브레이커_中文,用아이스브레이커_中文问候",아이스브레이커_日本語,아이스브레이커_hiragana,아이스브레이커 日本語定義,名詞,"아이스브레이커_日本語類,関連語","非아이스브레이커_日本語,反対語","아이스브레이커_日本語族,아이스브레이커_日本語系列","아이스브레이커_日本語表現,아이스브레이커_日本語用語","아이스브레이커_日本語を言う,아이스브레이커_日本語で挨拶する",아이스브레이커_español,아이스브레이커_español_pronunciación,아이스브레이커 definición español,sustantivo,"아이스브레이커_español tipo,expresión relacionada","no 아이스브레이커_español,opuesto","familia 아이스브레이커_español,grupo 아이스브레이커_español","saludo de 아이스브레이커_español,frase de 아이스브레이커_español","decir 아이스브레이커_español,ofrecer 아이스브레이커_español",'아이스브레이커'는 인사에서 자주 쓰입니다.,The Icebreaker is common in everyday greetings.,我们在家里说아이스브레이커_中文。,家で아이스브레이커_日本語と挨拶しました。,En casa dijimos 아이스브레이커_español.
daily_greet_action,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,인사하다,인사하다-pronunciation,인사하다 정의,동사,"인사하다류,관련어","비인사하다,반대말","인사하다족,인사하다계열","인사하다표현,인사하다말","인사하다를 말하다,인사하다를 건네다",Greet,/greet/,Greet definition,verb,"Greet type,related item","non-Greet,opposite","Greet family,Greet group","Greet phrase,Greet greeting","say Greet,offer Greet",인사하다_中文,인사하다_pinyin,인사하다 中文定义,动词,"인사하다_中文类,相关词","非인사하다_中文,反义词","인사하다_中文族,인사하다_中文系列","인사하다_中文表达,인사하다_中文用语","说인사하다_中文,用인사하다_中文问候",인사하다_日本語,인사하다_hiragana,인사하다 日本語定義,動詞,"인사하다_日本語類,関連語","非인사하다_日本語,反対語","인사하다_日本語族,인사하다_日本語系列","인사하다_日本語表現,인사하다_日本語用語","인사하다_日本語を言う,인사하다_日本語で挨拶する",인사하다_español,인사하다_español_pronunciación,인사하다 definición español,verbo,"인사하다_español tipo,expresión relacionada","no 인사하다_español,opuesto","familia 인사하다_español,grupo 인사하다_español","saludo de 인사하다_español,frase de 인사하다_español","decir 인사하다_español,ofrecer 인사하다_español",우리는 먼저 인사하다.,We usually Greet first when we meet.,我们在家里说인사하다_中文。,家で인사하다_日本語と挨拶しました。,En casa dijimos 인사하다_español.
daily_meet_meet,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,만나다,만나다-pronunciation,만나다 정의,동사,"만나다류,관련어","비만나다,반대말","만나다족,만나다계열","만나다표현,만나다말","만나다를 말하다,만나다를 건네다",Meet,/meet/,Meet definition,verb,"Meet type,related item","non-Meet,opposite","Meet family,Meet group","Meet phrase,Meet greeting","say Meet,offer Meet",만나다_中文,만나다_pinyin,만나다 中文定义,动词,"만나다_中文类,相关词","非만나다_中文,反义词","만나다_中文族,만나다_中文系列","만나다_中文表达,만나다_中文用语","说만나다_中文,用만나다_中文问候",만나다_日本語,만나다_hiragana,만나다 日本語定義,動詞,"만나다_日本語類,関連語","非만나다_日本語,反対語","만나다_日本語族,만나다_日本語系列","만나다_日本語表現,만나다_日本語用語","만나다_日本語を言う,만나다_日本語で挨拶する",만나다_español,만나다_español_pronunciación,만나다 definición español,verbo,"만나다_español tipo,expresión relacionada","no 만나다_español,opuesto","familia 만나다_español,grupo 만나다_español","saludo de 만나다_español,frase de 만나다_español","decir 만나다_español,ofrecer 만나다_español",우리는 먼저 만나다.,We usually Meet first when we meet.,我们在家里说만나다_中文。,家で만나다_日本語と挨拶しました。,En casa dijimos 만나다_español.
daily_introduce_introduce,daily,routine,basic,👋,#FF9800,"casual,home",greeting,소개하다,소개하다-pronunciation,소개하다 정의,동사,"소개하다류,관련어","비소개하다,반대말","소개하다족,소개하다계열","소개하다표현,소개하다말","소개하다를 말하다,소개하다를 건네다",Introduce,/introduce/,Introduce definition,verb,"Introduce type,related item","non-Introduce,opposite","Introduce family,Introduce group","Introduce phrase,Introduce greeting","say Introduce,offer Introduce",소개하다_中文,소개하다_pinyin,소개하다 中文定义,动词,"소개하다_中文类,相关词","非소개하다_中文,反义词","소개하다_中文族,소개하다_中文系列","소개하다_中文表达,소개하다_中文用语","说소개하다_中文,用소개하다_中文问候",소개하다_日本語,소개하다_hiragana,소개하다 日本語定義,動詞,"소개하다_日本語類,関連語","非소개하다_日本語,反対語","소개하다_日本語族,소개하다_日本語系列","소개하다_日本語表現,소개하다_日本語用語","소개하다_日本語を言う,소개하다_日本語で挨拶する",소개하다_español,소개하다_español_pronunciación,소개하다 definición español,verbo,"소개하다_español tipo,expresión relacionada","no 소개하다_español,opuesto","familia 소개하다_español,grupo 소개하다_español","saludo de 소개하다_español,frase de 소개하다_español","decir 소개하다_español,ofrecer 소개하다_español",우리는 먼저 소개하다.,We usually Introduce first when we meet.,我们在家里说소개하다_中文。,家で소개하다_日本語と挨拶しました。,En casa dijimos 소개하다_español.
daily_welcome_back_welcome,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,다시 환영하다,다시 환영하다-pronunciation,다시 환영하다 정의,동사,"다시 환영하다류,관련어","비다시 환영하다,반대말","다시 환영하다족,다시 환영하다계열","다시 환영하다표현,다시 환영하다말","다시 환영하다를 말하다,다시 환영하다를 건네다",Welcome back,/welcome_back/,Welcome back definition,verb,"Welcome back type,related item","non-Welcome back,opposite","Welcome back family,Welcome back group","Welcome back phrase,Welcome back greeting","say Welcome back,offer Welcome back",다시 환영하다_中文,다시 환영하다_pinyin,다시 환영하다 中文定义,动词,"다시 환영하다_中文类,相关词","非다시 환영하다_中文,反义词","다시 환영하다_中文族,다시 환영하다_中文系列","다시 환영하다_中文表达,다시 환영하다_中文用语","说다시 환영하다_中文,用다시 환영하다_中文问候",다시 환영하다_日本語,다시 환영하다_hiragana,다시 환영하다 日本語定義,動詞,"다시 환영하다_日本語類,関連語","非다시 환영하다_日本語,反対語","다시 환영하다_日本語族,다시 환영하다_日本語系列","다시 환영하다_日本語表現,다시 환영하다_日本語用語","다시 환영하다_日本語を言う,다시 환영하다_日本語で挨拶する",다시 환영하다_español,다시 환영하다_español_pronunciación,다시 환영하다 definición español,verbo,"다시 환영하다_español tipo,expresión relacionada","no 다시 환영하다_español,opuesto","familia 다시 환영하다_español,grupo 다시 환영하다_español","saludo de 다시 환영하다_español,frase de 다시 환영하다_español","decir 다시 환영하다_español,ofrecer 다시 환영하다_español",우리는 먼저 다시 환영하다.,We usually Welcome back first when we meet.,我们在家里说다시 환영하다_中文。,家で다시 환영하다_日本語と挨拶しました。,En casa dijimos 다시 환영하다_español.
daily_wave_gesture,daily,routine,basic,🏠,#009688,"casual,home",greeting,손을 흔들다,손을 흔들다-pronunciation,손을 흔들다 정의,동사,"손을 흔들다류,관련어","비손을 흔들다,반대말","손을 흔들다족,손을 흔들다계열","손을 흔들다표현,손을 흔들다말","손을 흔들다를 말하다,손을 흔들다를 건네다",Wave,/wave/,Wave definition,verb,"Wave type,related item","non-Wave,opposite","Wave family,Wave group","Wave phrase,Wave greeting","say Wave,offer Wave",손을 흔들다_中文,손을 흔들다_pinyin,손을 흔들다 中文定义,动词,"손을 흔들다_中文类,相关词","非손을 흔들다_中文,反义词","손을 흔들다_中文族,손을 흔들다_中文系列","손을 흔들다_中文表达,손을 흔들다_中文用语","说손을 흔들다_中文,用손을 흔들다_中文问候",손을 흔들다_日本語,손을 흔들다_hiragana,손을 흔들다 日本語定義,動詞,"손을 흔들다_日本語類,関連語","非손을 흔들다_日本語,反対語","손을 흔들다_日本語族,손을 흔들다_日本語系列","손을 흔들다_日本語表現,손을 흔들다_日本語用語","손을 흔들다_日本語を言う,손을 흔들다_日本語で挨拶する",손을 흔들다_español,손을 흔들다_español_pronunciación,손을 흔들다 definición español,verbo,"손을 흔들다_español tipo,expresión relacionada","no 손을 흔들다_español,opuesto","familia 손을 흔들다_español,grupo 손을 흔들다_español","saludo de 손을 흔들다_español,frase de 손을 흔들다_español","decir 손을 흔들다_español,ofrecer 손을 흔들다_español",우리는 먼저 손을 흔들다.,We usually Wave first when we meet.,我们在家里说손을 흔들다_中文。,家で손을 흔들다_日本語と挨拶しました。,En casa dijimos 손을 흔들다_español.
daily_smile_verb_expression,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,미소짓다,미소짓다-pronunciation,미소짓다 정의,동사,"미소짓다류,관련어","비미소짓다,반대말","미소짓다족,미소짓다계열","미소짓다표현,미소짓다말","미소짓다를 말하다,미소짓다를 건네다",Smile verb,/smile_verb/,Smile verb definition,verb,"Smile verb type,related item","non-Smile verb,opposite","Smile verb family,Smile verb group","Smile verb phrase,Smile verb greeting","say Smile verb,offer Smile verb",미소짓다_中文,미소짓다_pinyin,미소짓다 中文定义,动词,"미소짓다_中文类,相关词","非미소짓다_中文,反义词","미소짓다_中文族,미소짓다_中文系列","미소짓다_中文表达,미소짓다_中文用语","说미소짓다_中文,用미소짓다_中文问候",미소짓다_日本語,미소짓다_hiragana,미소짓다 日本語定義,動詞,"미소짓다_日本語類,関連語","非미소짓다_日本語,反対語","미소짓다_日本語族,미소짓다_日本語系列","미소짓다_日本語表現,미소짓다_日本語用語","미소짓다_日本語を言う,미소짓다_日本語で挨拶する",미소짓다_español,미소짓다_español_pronunciación,미소짓다 definición español,verbo,"미소짓다_español tipo,expresión relacionada","no 미소짓다_español,opuesto","familia 미소짓다_español,grupo 미소짓다_español","saludo de 미소짓다_español,frase de 미소짓다_español","decir 미소짓다_español,ofrecer 미소짓다_español",우리는 먼저 미소짓다.,We usually Smile verb first when we meet.,我们在家里说미소짓다_中文。,家で미소짓다_日本語と挨拶しました。,En casa dijimos 미소짓다_español.
daily_nod_gesture,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,고개를 끄덕이다,고개를 끄덕이다-pronunciation,고개를 끄덕이다 정의,동사,"고개를 끄덕이다류,관련어","비고개를 끄덕이다,반대말","고개를 끄덕이다족,고개를 끄덕이다계열","고개를 끄덕이다표현,고개를 끄덕이다말","고개를 끄덕이다를 말하다,고개를 끄덕이다를 건네다",Nod,/nod/,Nod definition,verb,"Nod type,related item","non-Nod,opposite","Nod family,Nod group","Nod phrase,Nod greeting","say Nod,offer Nod",고개를 끄덕이다_中文,고개를 끄덕이다_pinyin,고개를 끄덕이다 中文定义,动词,"고개를 끄덕이다_中文类,相关词","非고개를 끄덕이다_中文,反义词","고개를 끄덕이다_中文族,고개를 끄덕이다_中文系列","고개를 끄덕이다_中文表达,고개를 끄덕이다_中文用语","说고개를 끄덕이다_中文,用고개를 끄덕이다_中文问候",고개를 끄덕이다_日本語,고개를 끄덕이다_hiragana,고개를 끄덕이다 日本語定義,動詞,"고개를 끄덕이다_日本語類,関連語","非고개를 끄덕이다_日本語,反対語","고개를 끄덕이다_日本語族,고개를 끄덕이다_日本語系列","고개를 끄덕이다_日本語表現,고개를 끄덕이다_日本語用語","고개를 끄덕이다_日本語を言う,고개를 끄덕이다_日本語で挨拶する",고개를 끄덕이다_español,고개를 끄덕이다_español_pronunciación,고개를 끄덕이다 definición español,verbo,"고개를 끄덕이다_español tipo,expresión relacionada","no 고개를 끄덕이다_español,opuesto","familia 고개를 끄덕이다_español,grupo 고개를 끄덕이다_español","saludo de 고개를 끄덕이다_español,frase de 고개를 끄덕이다_español","decir 고개를 끄덕이다_español,ofrecer 고개를 끄덕이다_español",우리는 먼저 고개를 끄덕이다.,We usually Nod first when we meet.,我们在家里说고개를 끄덕이다_中文。,家で고개를 끄덕이다_日本語と挨拶しました。,En casa dijimos 고개를 끄덕이다_español.
daily_shake_hands_gesture,daily,routine,basic,👋,#FF9800,"casual,home",greeting,악수하다,악수하다-pronunciation,악수하다 정의,동사,"악수하다류,관련어","비악수하다,반대말","악수하다족,악수하다계열","악수하다표현,악수하다말","악수하다를 말하다,악수하다를 건네다",Shake hands,/shake_hands/,Shake hands definition,verb,"Shake hands type,related item","non-Shake hands,opposite","Shake hands family,Shake hands group","Shake hands phrase,Shake hands greeting","say Shake hands,offer Shake hands",악수하다_中文,악수하다_pinyin,악수하다 中文定义,动词,"악수하다_中文类,相关词","非악수하다_中文,反义词","악수하다_中文族,악수하다_中文系列","악수하다_中文表达,악수하다_中文用语","说악수하다_中文,用악수하다_中文问候",악수하다_日本語,악수하다_hiragana,악수하다 日本語定義,動詞,"악수하다_日本語類,関連語","非악수하다_日本語,反対語","악수하다_日本語族,악수하다_日本語系列","악수하다_日本語表現,악수하다_日本語用語","악수하다_日本語を言う,악수하다_日本語で挨拶する",악수하다_español,악수하다_español_pronunciación,악수하다 definición español,verbo,"악수하다_español tipo,expresión relacionada","no 악수하다_español,opuesto","familia 악수하다_español,grupo 악수하다_español","saludo de 악수하다_español,frase de 악수하다_español","decir 악수하다_español,ofrecer 악수하다_español",우리는 먼저 악수하다.,We usually Shake hands first when we meet.,我们在家里说악수하다_中文。,家で악수하다_日本語と挨拶しました。,En casa dijimos 악수하다_español.
daily_bow_verb_gesture,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,절하다,절하다-pronunciation,절하다 정의,동사,"절하다류,관련어","비절하다,반대말","절하다족,절하다계열","절하다표현,절하다말","절하다를 말하다,절하다를 건네다",Bow verb,/bow_verb/,Bow verb definition,verb,"Bow verb type,related item","non-Bow verb,opposite","Bow verb family,Bow verb group","Bow verb phrase,Bow verb greeting","say Bow verb,offer Bow verb",절하다_中文,절하다_pinyin,절하다 中文定义,动词,"절하다_中文类,相关词","非절하다_中文,反义词","절하다_中文族,절하다_中文系列","절하다_中文表达,절하다_中文用语","说절하다_中文,用절하다_中文问候",절하다_日本語,절하다_hiragana,절하다 日本語定義,動詞,"절하다_日本語類,関連語","非절하다_日本語,反対語","절하다_日本語族,절하다_日本語系列","절하다_日本語表現,절하다_日本語用語","절하다_日本語を言う,절하다_日本語で挨拶する",절하다_español,절하다_español_pronunciación,절하다 definición español,verbo,"절하다_español tipo,expresión relacionada","no 절하다_español,opuesto","familia 절하다_español,grupo 절하다_español","saludo de 절하다_español,frase de 절하다_español","decir 절하다_español,ofrecer 절하다_español",우리는 먼저 절하다.,We usually Bow verb first when we meet.,我们在家里说절하다_中文。,家で절하다_日本語と挨拶しました。,En casa dijimos 절하다_español.
daily_say_hello_utterance,daily,routine,basic,🏠,#009688,"casual,home",greeting,'안녕하세요'라고 말하다,'안녕하세요'라고 말하다-pronunciation,'안녕하세요'라고 말하다 정의,동사,"'안녕하세요'라고 말하다류,관련어","비'안녕하세요'라고 말하다,반대말","'안녕하세요'라고 말하다족,'안녕하세요'라고 말하다계열","'안녕하세요'라고 말하다표현,'안녕하세요'라고 말하다말","'안녕하세요'라고 말하다를 말하다,'안녕하세요'라고 말하다를 건네다",Say hello,/say_hello/,Say hello definition,verb,"Say hello type,related item","non-Say hello,opposite","Say hello family,Say hello group","Say hello phrase,Say hello greeting","say Say hello,offer Say hello",'안녕하세요'라고 말하다_中文,'안녕하세요'라고 말하다_pinyin,'안녕하세요'라고 말하다 中文定义,动词,"'안녕하세요'라고 말하다_中文类,相关词","非'안녕하세요'라고 말하다_中文,反义词","'안녕하세요'라고 말하다_中文族,'안녕하세요'라고 말하다_中文系列","'안녕하세요'라고 말하다_中文表达,'안녕하세요'라고 말하다_中文用语","说'안녕하세요'라고 말하다_中文,用'안녕하세요'라고 말하다_中文问候",'안녕하세요'라고 말하다_日本語,'안녕하세요'라고 말하다_hiragana,'안녕하세요'라고 말하다 日本語定義,動詞,"'안녕하세요'라고 말하다_日本語類,関連語","非'안녕하세요'라고 말하다_日本語,反対語","'안녕하세요'라고 말하다_日本語族,'안녕하세요'라고 말하다_日本語系列","'안녕하세요'라고 말하다_日本語表現,'안녕하세요'라고 말하다_日本語用語","'안녕하세요'라고 말하다_日本語を言う,'안녕하세요'라고 말하다_日本語で挨拶する",'안녕하세요'라고 말하다_español,'안녕하세요'라고 말하다_español_pronunciación,'안녕하세요'라고 말하다 definición español,verbo,"'안녕하세요'라고 말하다_español tipo,expresión relacionada","no '안녕하세요'라고 말하다_español,opuesto","familia '안녕하세요'라고 말하다_español,grupo '안녕하세요'라고 말하다_español","saludo de '안녕하세요'라고 말하다_español,frase de '안녕하세요'라고 말하다_español","decir '안녕하세요'라고 말하다_español,ofrecer '안녕하세요'라고 말하다_español",우리는 먼저 '안녕하세요'라고 말하다.,We usually Say hello first when we meet.,我们在家里说'안녕하세요'라고 말하다_中文。,家で'안녕하세요'라고 말하다_日本語と挨拶しました。,En casa dijimos '안녕하세요'라고 말하다_español.
daily_ask_how_are_you_utterance,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,안부를 묻다,안부를 묻다-pronunciation,안부를 묻다 정의,동사,"안부를 묻다류,관련어","비안부를 묻다,반대말","안부를 묻다족,안부를 묻다계열","안부를 묻다표현,안부를 묻다말","안부를 묻다를 말하다,안부를 묻다를 건네다",Ask how are you,/ask_how_are_you/,Ask how are you definition,verb,"Ask how are you type,related item","non-Ask how are you,opposite","Ask how are you family,Ask how are you group","Ask how are you phrase,Ask how are you greeting","say Ask how are you,offer Ask how are you",안부를 묻다_中文,안부를 묻다_pinyin,안부를 묻다 中文定义,动词,"안부를 묻다_中文类,相关词","非안부를 묻다_中文,反义词","안부를 묻다_中文族,안부를 묻다_中文系列","안부를 묻다_中文表达,안부를 묻다_中文用语","说안부를 묻다_中文,用안부를 묻다_中文问候",안부를 묻다_日本語,안부를 묻다_hiragana,안부를 묻다 日本語定義,動詞,"안부를 묻다_日本語類,関連語","非안부를 묻다_日本語,反対語","안부를 묻다_日本語族,안부를 묻다_日本語系列","안부를 묻다_日本語表現,안부를 묻다_日本語用語","안부를 묻다_日本語を言う,안부를 묻다_日本語で挨拶する",안부를 묻다_español,안부를 묻다_español_pronunciación,안부를 묻다 definición español,verbo,"안부를 묻다_español tipo,expresión relacionada","no 안부를 묻다_español,opuesto","familia 안부를 묻다_español,grupo 안부를 묻다_español","saludo de 안부를 묻다_español,frase de 안부를 묻다_español","decir 안부를 묻다_español,ofrecer 안부를 묻다_español",우리는 먼저 안부를 묻다.,We usually Ask how are you first when we meet.,我们在家里说안부를 묻다_中文。,家で안부를 묻다_日本語と挨拶しました。,En casa dijimos 안부를 묻다_español.
daily_respond_im_fine_reply,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,괜찮다고 답하다,괜찮다고 답하다-pronunciation,괜찮다고 답하다 정의,동사,"괜찮다고 답하다류,관련어","비괜찮다고 답하다,반대말","괜찮다고 답하다족,괜찮다고 답하다계열","괜찮다고 답하다표현,괜찮다고 답하다말","괜찮다고 답하다를 말하다,괜찮다고 답하다를 건네다",Respond im fine,/respond_im_fine/,Respond im fine definition,verb,"Respond im fine type,related item","non-Respond im fine,opposite","Respond im fine family,Respond im fine group","Respond im fine phrase,Respond im fine greeting","say Respond im fine,offer Respond im fine",괜찮다고 답하다_中文,괜찮다고 답하다_pinyin,괜찮다고 답하다 中文定义,动词,"괜찮다고 답하다_中文类,相关词","非괜찮다고 답하다_中文,反义词","괜찮다고 답하다_中文族,괜찮다고 답하다_中文系列","괜찮다고 답하다_中文表达,괜찮다고 답하다_中文用语","说괜찮다고 답하다_中文,用괜찮다고 답하다_中文问候",괜찮다고 답하다_日本語,괜찮다고 답하다_hiragana,괜찮다고 답하다 日本語定義,動詞,"괜찮다고 답하다_日本語類,関連語","非괜찮다고 답하다_日本語,反対語","괜찮다고 답하다_日本語族,괜찮다고 답하다_日本語系列","괜찮다고 답하다_日本語表現,괜찮다고 답하다_日本語用語","괜찮다고 답하다_日本語を言う,괜찮다고 답하다_日本語で挨拶する",괜찮다고 답하다_español,괜찮다고 답하다_español_pronunciación,괜찮다고 답하다 definición español,verbo,"괜찮다고 답하다_español tipo,expresión relacionada","no 괜찮다고 답하다_español,opuesto","familia 괜찮다고 답하다_español,grupo 괜찮다고 답하다_español","saludo de 괜찮다고 답하다_español,frase de 괜찮다고 답하다_español","decir 괜찮다고 답하다_español,ofrecer 괜찮다고 답하다_español",우리는 먼저 괜찮다고 답하다.,We usually Respond im fine first when we meet.,我们在家里说괜찮다고 답하다_中文。,家で괜찮다고 답하다_日本語と挨拶しました。,En casa dijimos 괜찮다고 답하다_español.
daily_start_conversation_start,daily,routine,basic,👋,#FF9800,"casual,home",greeting,대화를 시작하다,대화를 시작하다-pronunciation,대화를 시작하다 정의,동사,"대화를 시작하다류,관련어","비대화를 시작하다,반대말","대화를 시작하다족,대화를 시작하다계열","대화를 시작하다표현,대화를 시작하다말","대화를 시작하다를 말하다,대화를 시작하다를 건네다",Start conversation,/start_conversation/,Start conversation definition,verb,"Start conversation type,related item","non-Start conversation,opposite","Start conversation family,Start conversation group","Start conversation phrase,Start conversation greeting","say Start conversation,offer Start conversation",대화를 시작하다_中文,대화를 시작하다_pinyin,대화를 시작하다 中文定义,动词,"대화를 시작하다_中文类,相关词","非대화를 시작하다_中文,反义词","대화를 시작하다_中文族,대화를 시작하다_中文系列","대화를 시작하다_中文表达,대화를 시작하다_中文用语","说대화를 시작하다_中文,用대화를 시작하다_中文问候",대화를 시작하다_日本語,대화를 시작하다_hiragana,대화를 시작하다 日本語定義,動詞,"대화를 시작하다_日本語類,関連語","非대화를 시작하다_日本語,反対語","대화를 시작하다_日本語族,대화를 시작하다_日本語系列","대화를 시작하다_日本語表現,대화를 시작하다_日本語用語","대화를 시작하다_日本語を言う,대화를 시작하다_日本語で挨拶する",대화를 시작하다_español,대화를 시작하다_español_pronunciación,대화를 시작하다 definición español,verbo,"대화를 시작하다_español tipo,expresión relacionada","no 대화를 시작하다_español,opuesto","familia 대화를 시작하다_español,grupo 대화를 시작하다_español","saludo de 대화를 시작하다_español,frase de 대화를 시작하다_español","decir 대화를 시작하다_español,ofrecer 대화를 시작하다_español",우리는 먼저 대화를 시작하다.,We usually Start conversation first when we meet.,我们在家里说대화를 시작하다_中文。,家で대화를 시작하다_日本語と挨拶しました。,En casa dijimos 대화를 시작하다_español.
daily_make_small_talk_icebreaker,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,가벼운 대화를 나누다,가벼운 대화를 나누다-pronunciation,가벼운 대화를 나누다 정의,동사,"가벼운 대화를 나누다류,관련어","비가벼운 대화를 나누다,반대말","가벼운 대화를 나누다족,가벼운 대화를 나누다계열","가벼운 대화를 나누다표현,가벼운 대화를 나누다말","가벼운 대화를 나누다를 말하다,가벼운 대화를 나누다를 건네다",Make small talk,/make_small_talk/,Make small talk definition,verb,"Make small talk type,related item","non-Make small talk,opposite","Make small talk family,Make small talk group","Make small talk phrase,Make small talk greeting","say Make small talk,offer Make small talk",가벼운 대화를 나누다_中文,가벼운 대화를 나누다_pinyin,가벼운 대화를 나누다 中文定义,动词,"가벼운 대화를 나누다_中文类,相关词","非가벼운 대화를 나누다_中文,反义词","가벼운 대화를 나누다_中文族,가벼운 대화를 나누다_中文系列","가벼운 대화를 나누다_中文表达,가벼운 대화를 나누다_中文用语","说가벼운 대화를 나누다_中文,用가벼운 대화를 나누다_中文问候",가벼운 대화를 나누다_日本語,가벼운 대화를 나누다_hiragana,가벼운 대화를 나누다 日本語定義,動詞,"가벼운 대화를 나누다_日本語類,関連語","非가벼운 대화를 나누다_日本語,反対語","가벼운 대화를 나누다_日本語族,가벼운 대화를 나누다_日本語系列","가벼운 대화를 나누다_日本語表現,가벼운 대화를 나누다_日本語用語","가벼운 대화를 나누다_日本語を言う,가벼운 대화를 나누다_日本語で挨拶する",가벼운 대화를 나누다_español,가벼운 대화를 나누다_español_pronunciación,가벼운 대화를 나누다 definición español,verbo,"가벼운 대화를 나누다_español tipo,expresión relacionada","no 가벼운 대화를 나누다_español,opuesto","familia 가벼운 대화를 나누다_español,grupo 가벼운 대화를 나누다_español","saludo de 가벼운 대화를 나누다_español,frase de 가벼운 대화를 나누다_español","decir 가벼운 대화를 나누다_español,ofrecer 가벼운 대화를 나누다_español",우리는 먼저 가벼운 대화를 나누다.,We usually Make small talk first when we meet.,我们在家里说가벼운 대화를 나누다_中文。,家で가벼운 대화를 나누다_日本語と挨拶しました。,En casa dijimos 가벼운 대화를 나누다_español.
