concept_id,domain,category,difficulty,emoji,color,situation,purpose,korean_word,korean_pronunciation,korean_definition,korean_pos,korean_synonyms,korean_antonyms,korean_word_family,korean_compound_words,korean_collocations,english_word,english_pronunciation,english_definition,english_pos,english_synonyms,english_antonyms,english_word_family,english_compound_words,english_collocations,chinese_word,chinese_pronunciation,chinese_definition,chinese_pos,chinese_synonyms,chinese_antonyms,chinese_word_family,chinese_compound_words,chinese_collocations,japanese_word,japanese_pronunciation,japanese_definition,japanese_pos,japanese_synonyms,japanese_antonyms,japanese_word_family,japanese_compound_words,japanese_collocations,spanish_word,spanish_pronunciation,spanish_definition,spanish_pos,spanish_synonyms,spanish_antonyms,spanish_word_family,spanish_compound_words,spanish_collocations,korean_example,english_example,chinese_example,japanese_example,spanish_example
daily_handshake_gesture,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,악수,악수-pronunciation,악수 정의,명사,"악수류,관련어","비악수,반대말","악수족,악수계열","악수표현,악수말","악수를 말하다,악수를 건네다",Handshake,/handshake/,Handshake definition,noun,"Handshake type,related item","non-Handshake,opposite","Handshake family,Handshake group","Handshake phrase,Handshake greeting","say Handshake,offer Handshake",악수_中文,악수_pinyin,악수 中文定义,名词,"악수_中文类,相关词","非악수_中文,反义词","악수_中文族,악수_中文系列","악수_中文表达,악수_中文用语","说악수_中文,用악수_中文问候",악수_日本語,악수_hiragana,악수 日本語定義,名詞,"악수_日本語類,関連語","非악수_日本語,反対語","악수_日本語族,악수_日本語系列","악수_日本語表現,악수_日本語用語","악수_日本語を言う,악수_日本語で挨拶する",악수_español,악수_español_pronunciación,악수 definición español,sustantivo,"악수_español tipo,expresión relacionada","no 악수_español,opuesto","familia 악수_español,grupo 악수_español","saludo de 악수_español,frase de 악수_español","decir 악수_español,ofrecer 악수_español",'악수'는 인사에서 자주 쓰입니다.,The Handshake is common in everyday greetings.,我们在家里说악수_中文。,家で악수_日本語と挨拶しました。,En casa dijimos 악수_español.
daily_bow_gesture,daily,routine,basic,👋,#FF9800,"casual,home",greeting,절,절-pronunciation,절 정의,명사,"절류,관련어","비절,반대말","절족,절계열","절표현,절말","절를 말하다,절를 건네다",Bow,/bow/,Bow definition,noun,"Bow type,related item","non-Bow,opposite","Bow family,Bow group","Bow phrase,Bow greeting","say Bow,offer Bow",절_中文,절_pinyin,절 中文定义,名词,"절_中文类,相关词","非절_中文,反义词","절_中文族,절_中文系列","절_中文表达,절_中文用语","说절_中文,用절_中文问候",절_日本語,절_hiragana,절 日本語定義,名詞,"절_日本語類,関連語","非절_日本語,反対語","절_日本語族,절_日本語系列","절_日本語表現,절_日本語用語","절_日本語を言う,절_日本語で挨拶する",절_español,절_español_pronunciación,절 definición español,sustantivo,"절_español tipo,expresión relacionada","no 절_español,opuesto","familia 절_español,grupo 절_español","saludo de 절_español,frase de 절_español","decir 절_español,ofrecer 절_español",'절'는 인사에서 자주 쓰입니다.,The Bow is common in everyday greetings.,我们在家里说절_中文。,家で절_日本語と挨拶しました。,En casa dijimos 절_español.
daily_smile_expression,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,미소,미소-pronunciation,미소 정의,명사,"미소류,관련어","비미소,반대말","미소족,미소계열","미소표현,미소말","미소를 말하다,미소를 건네다",Smile,/smile/,Smile definition,noun,"Smile type,related item","non-Smile,opposite","Smile family,Smile group","Smile phrase,Smile greeting","say Smile,offer Smile",미소_中文,미소_pinyin,미소 中文定义,名词,"미소_中文类,相关词","非미소_中文,反义词","미소_中文族,미소_中文系列","미소_中文表达,미소_中文用语","说미소_中文,用미소_中文问候",미소_日本語,미소_hiragana,미소 日本語定義,名詞,"미소_日本語類,関連語","非미소_日本語,反対語","미소_日本語族,미소_日本語系列","미소_日本語表現,미소_日本語用語","미소_日本語を言う,미소_日本語で挨拶する",미소_español,미소_español_pronunciación,미소 definición español,sustantivo,"미소_español tipo,expresión relacionada","no 미소_español,opuesto","familia 미소_español,grupo 미소_español","saludo de 미소_español,frase de 미소_español","decir 미소_español,ofrecer 미소_español",'미소'는 인사에서 자주 쓰입니다.,The Smile is common in everyday greetings.,我们在家里说미소_中文。,家で미소_日本語と挨拶しました。,En casa dijimos 미소_español.
daily_introduction_first_meeting,daily,routine,basic,🏠,#009688,"casual,home",greeting,소개,소개-pronunciation,소개 정의,명사,"소개류,관련어","비소개,반대말","소개족,소개계열","소개표현,소개말","소개를 말하다,소개를 건네다",Introduction,/introduction/,Introduction definition,noun,"Introduction type,related item","non-Introduction,opposite","Introduction family,Introduction group","Introduction phrase,Introduction greeting","say Introduction,offer Introduction",소개_中文,소개_pinyin,소개 中文定义,名词,"소개_中文类,相关词","非소개_中文,反义词","소개_中文族,소개_中文系列","소개_中文表达,소개_中文用语","说소개_中文,用소개_中文问候",소개_日本語,소개_hiragana,소개 日本語定義,名詞,"소개_日本語類,関連語","非소개_日本語,反対語","소개_日本語族,소개_日本語系列","소개_日本語表現,소개_日本語用語","소개_日本語を言う,소개_日本語で挨拶する",소개_español,소개_español_pronunciación,소개 definición español,sustantivo,"소개_español tipo,expresión relacionada","no 소개_español,opuesto","familia 소개_español,grupo 소개_español","saludo de 소개_español,frase de 소개_español","decir 소개_español,ofrecer 소개_español",'소개'는 인사에서 자주 쓰입니다.,The Introduction is common in everyday greetings.,我们在家里说소개_中文。,家で소개_日本語と挨拶しました。,En casa dijimos 소개_español.
daily_courtesy_manner,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,예의,예의-pronunciation,예의 정의,명사,"예의류,관련어","비예의,반대말","예의족,예의계열","예의표현,예의말","예의를 말하다,예의를 건네다",Courtesy,/courtesy/,Courtesy definition,noun,"Courtesy type,related item","non-Courtesy,opposite","Courtesy family,Courtesy group","Courtesy phrase,Courtesy greeting","say Courtesy,offer Courtesy",예의_中文,예의_pinyin,예의 中文定义,名词,"예의_中文类,相关词","非예의_中文,反义词","예의_中文族,예의_中文系列","예의_中文表达,예의_中文用语","说예의_中文,用예의_中文问候",예의_日本語,예의_hiragana,예의 日本語定義,名詞,"예의_日本語類,関連語","非예의_日本語,反対語","예의_日本語族,예의_日本語系列","예의_日本語表現,예의_日本語用語","예의_日本語を言う,예의_日本語で挨拶する",예의_español,예의_español_pronunciación,예의 definición español,sustantivo,"예의_español tipo,expresión relacionada","no 예의_español,opuesto","familia 예의_español,grupo 예의_español","saludo de 예의_español,frase de 예의_español","decir 예의_español,ofrecer 예의_español",'예의'는 인사에서 자주 쓰입니다.,The Courtesy is common in everyday greetings.,我们在家里说예의_中文。,家で예의_日本語と挨拶しました。,En casa dijimos 예의_español.
daily_respect_manner,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,존중,존중-pronunciation,존중 정의,명사,"존중류,관련어","비존중,반대말","존중족,존중계열","존중표현,존중말","존중를 말하다,존중를 건네다",Respect,/respect/,Respect definition,noun,"Respect type,related item","non-Respect,opposite","Respect family,Respect group","Respect phrase,Respect greeting","say Respect,offer Respect",존중_中文,존중_pinyin,존중 中文定义,名词,"존중_中文类,相关词","非존중_中文,反义词","존중_中文族,존중_中文系列","존중_中文表达,존중_中文用语","说존중_中文,用존중_中文问候",존중_日本語,존중_hiragana,존중 日本語定義,名詞,"존중_日本語類,関連語","非존중_日本語,反対語","존중_日本語族,존중_日本語系列","존중_日本語表現,존중_日本語用語","존중_日本語を言う,존중_日本語で挨拶する",존중_español,존중_español_pronunciación,존중 definición español,sustantivo,"존중_español tipo,expresión relacionada","no 존중_español,opuesto","familia 존중_español,grupo 존중_español","saludo de 존중_español,frase de 존중_español","decir 존중_español,ofrecer 존중_español",'존중'는 인사에서 자주 쓰입니다.,The Respect is common in everyday greetings.,我们在家里说존중_中文。,家で존중_日本語と挨拶しました。,En casa dijimos 존중_español.
daily_salutation_formal_salute,daily,routine,basic,👋,#FF9800,"casual,home",greeting,경례,경례-pronunciation,경례 정의,명사,"경례류,관련어","비경례,반대말","경례족,경례계열","경례표현,경례말","경례를 말하다,경례를 건네다",Salutation,/salutation/,Salutation definition,noun,"Salutation type,related item","non-Salutation,opposite","Salutation family,Salutation group","Salutation phrase,Salutation greeting","say Salutation,offer Salutation",경례_中文,경례_pinyin,경례 中文定义,名词,"경례_中文类,相关词","非경례_中文,反义词","경례_中文族,경례_中文系列","경례_中文表达,경례_中文用语","说경례_中文,用경례_中文问候",경례_日本語,경례_hiragana,경례 日本語定義,名詞,"경례_日本語類,関連語","非경례_日本語,反対語","경례_日本語族,경례_日本語系列","경례_日本語表現,경례_日本語用語","경례_日本語を言う,경례_日本語で挨拶する",경례_español,경례_español_pronunciación,경례 definición español,sustantivo,"경례_español tipo,expresión relacionada","no 경례_español,opuesto","familia 경례_español,grupo 경례_español","saludo de 경례_español,frase de 경례_español","decir 경례_español,ofrecer 경례_español",'경례'는 인사에서 자주 쓰입니다.,The Salutation is common in everyday greetings.,我们在家里说경례_中文。,家で경례_日本語と挨拶しました。,En casa dijimos 경례_español.
daily_politeness_manner,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,공손함,공손함-pronunciation,공손함 정의,명사,"공손함류,관련어","비공손함,반대말","공손함족,공손함계열","공손함표현,공손함말","공손함를 말하다,공손함를 건네다",Politeness,/politeness/,Politeness definition,noun,"Politeness type,related item","non-Politeness,opposite","Politeness family,Politeness group","Politeness phrase,Politeness greeting","say Politeness,offer Politeness",공손함_中文,공손함_pinyin,공손함 中文定义,名词,"공손함_中文类,相关词","非공손함_中文,反义词","공손함_中文族,공손함_中文系列","공손함_中文表达,공손함_中文用语","说공손함_中文,用공손함_中文问候",공손함_日本語,공손함_hiragana,공손함 日本語定義,名詞,"공손함_日本語類,関連語","非공손함_日本語,反対語","공손함_日本語族,공손함_日本語系列","공손함_日本語表現,공손함_日本語用語","공손함_日本語を言う,공손함_日本語で挨拶する",공손함_español,공손함_español_pronunciación,공손함 definición español,sustantivo,"공손함_español tipo,expresión relacionada","no 공손함_español,opuesto","familia 공손함_español,grupo 공손함_español","saludo de 공손함_español,frase de 공손함_español","decir 공손함_español,ofrecer 공손함_español",'공손함'는 인사에서 자주 쓰입니다.,The Politeness is common in everyday greetings.,我们在家里说공손함_中文。,家で공손함_日本語と挨拶しました。,En casa dijimos 공손함_español.
daily_hospitality_welcome,daily,routine,basic,🏠,#009688,"casual,home",greeting,환대,환대-pronunciation,환대 정의,명사,"환대류,관련어","비환대,반대말","환대족,환대계열","환대표현,환대말","환대를 말하다,환대를 건네다",Hospitality,/hospitality/,Hospitality definition,noun,"Hospitality type,related item","non-Hospitality,opposite","Hospitality family,Hospitality group","Hospitality phrase,Hospitality greeting","say Hospitality,offer Hospitality",환대_中文,환대_pinyin,환대 中文定义,名词,"환대_中文类,相关词","非환대_中文,反义词","환대_中文族,환대_中文系列","환대_中文表达,환대_中文用语","说환대_中文,用환대_中文问候",환대_日本語,환대_hiragana,환대 日本語定義,名詞,"환대_日本語類,関連語","非환대_日本語,反対語","환대_日本語族,환대_日本語系列","환대_日本語表現,환대_日本語用語","환대_日本語を言う,환대_日本語で挨拶する",환대_español,환대_español_pronunciación,환대 definición español,sustantivo,"환대_español tipo,expresión relacionada","no 환대_español,opuesto","familia 환대_español,grupo 환대_español","saludo de 환대_español,frase de 환대_español","decir 환대_español,ofrecer 환대_español",'환대'는 인사에서 자주 쓰입니다.,The Hospitality is common in everyday greetings.,我们在家里说환대_中文。,家で환대_日本語と挨拶しました。,En casa dijimos 환대_español.
daily_reunion_meeting_again,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,재회,재회-pronunciation,재회 정의,명사,"재회류,관련어","비재회,반대말","재회족,재회계열","재회표현,재회말","재회를 말하다,재회를 건네다",Reunion,/reunion/,Reunion definition,noun,"Reunion type,related item","non-Reunion,opposite","Reunion family,Reunion group","Reunion phrase,Reunion greeting","say Reunion,offer Reunion",재회_中文,재회_pinyin,재회 中文定义,名词,"재회_中文类,相关词","非재회_中文,反义词","재회_中文族,재회_中文系列","재회_中文表达,재회_中文用语","说재회_中文,用재회_中文问候",재회_日本語,재회_hiragana,재회 日本語定義,名詞,"재회_日本語類,関連語","非재회_日本語,反対語","재회_日本語族,재회_日本語系列","재회_日本語表現,재회_日本語用語","재회_日本語を言う,재회_日本語で挨拶する",재회_español,재회_español_pronunciación,재회 definición español,sustantivo,"재회_español tipo,expresión relacionada","no 재회_español,opuesto","familia 재회_español,grupo 재회_español","saludo de 재회_español,frase de 재회_español","decir 재회_español,ofrecer 재회_español",'재회'는 인사에서 자주 쓰입니다.,The Reunion is common in everyday greetings.,我们在家里说재회_中文。,家で재회_日本語と挨拶しました。,En casa dijimos 재회_español.
daily_small_talk_icebreaker,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,잡담,잡담-pronunciation,잡담 정의,명사,"잡담류,관련어","비잡담,반대말","잡담족,잡담계열","잡담표현,잡담말","잡담를 말하다,잡담를 건네다",Small talk,/small_talk/,Small talk definition,noun,"Small talk type,related item","non-Small talk,opposite","Small talk family,Small talk group","Small talk phrase,Small talk greeting","say Small talk,offer Small talk",잡담_中文,잡담_pinyin,잡담 中文定义,名词,"잡담_中文类,相关词","非잡담_中文,反义词","잡담_中文族,잡담_中文系列","잡담_中文表达,잡담_中文用语","说잡담_中文,用잡담_中文问候",잡담_日本語,잡담_hiragana,잡담 日本語定義,名詞,"잡담_日本語類,関連語","非잡담_日本語,反対語","잡담_日本語族,잡담_日本語系列","잡담_日本語表現,잡담_日本語用語","잡담_日本語を言う,잡담_日本語で挨拶する",잡담_español,잡담_español_pronunciación,잡담 definición español,sustantivo,"잡담_español tipo,expresión relacionada","no 잡담_español,opuesto","familia 잡담_español,grupo 잡담_español","saludo de 잡담_español,frase de 잡담_español","decir 잡담_español,ofrecer 잡담_español",'잡담'는 인사에서 자주 쓰입니다.,The Small talk is common in everyday greetings.,我们在家里说잡담_中文。,家で잡담_日本語と挨拶しました。,En casa dijimos 잡담_español.
daily_first_meeting_start,daily,routine,basic,👋,#FF9800,"casual,home",greeting,첫만남,첫만남-pronunciation,첫만남 정의,명사,"첫만남류,관련어","비첫만남,반대말","첫만남족,첫만남계열","첫만남표현,첫만남말","첫만남를 말하다,첫만남를 건네다",First meeting,/first_meeting/,First meeting definition,noun,"First meeting type,related item","non-First meeting,opposite","First meeting family,First meeting group","First meeting phrase,First meeting greeting","say First meeting,offer First meeting",첫만남_中文,첫만남_pinyin,첫만남 中文定义,名词,"첫만남_中文类,相关词","非첫만남_中文,反义词","첫만남_中文族,첫만남_中文系列","첫만남_中文表达,첫만남_中文用语","说첫만남_中文,用첫만남_中文问候",첫만남_日本語,첫만남_hiragana,첫만남 日本語定義,名詞,"첫만남_日本語類,関連語","非첫만남_日本語,反対語","첫만남_日本語族,첫만남_日本語系列","첫만남_日本語表現,첫만남_日本語用語","첫만남_日本語を言う,첫만남_日本語で挨拶する",첫만남_español,첫만남_español_pronunciación,첫만남 definición español,sustantivo,"첫만남_español tipo,expresión relacionada","no 첫만남_español,opuesto","familia 첫만남_español,grupo 첫만남_español","saludo de 첫만남_español,frase de 첫만남_español","decir 첫만남_español,ofrecer 첫만남_español",'첫만남'는 인사에서 자주 쓰입니다.,The First meeting is common in everyday greetings.,我们在家里说첫만남_中文。,家で첫만남_日本語と挨拶しました。,En casa dijimos 첫만남_español.
daily_farewell_goodbye,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,작별,작별-pronunciation,작별 정의,명사,"작별류,관련어","비작별,반대말","작별족,작별계열","작별표현,작별말","작별를 말하다,작별를 건네다",Farewell,/farewell/,Farewell definition,noun,"Farewell type,related item","non-Farewell,opposite","Farewell family,Farewell group","Farewell phrase,Farewell greeting","say Farewell,offer Farewell",작별_中文,작별_pinyin,작별 中文定义,名词,"작별_中文类,相关词","非작별_中文,反义词","작별_中文族,작별_中文系列","작별_中文表达,작별_中文用语","说작별_中文,用작별_中文问候",작별_日本語,작별_hiragana,작별 日本語定義,名詞,"작별_日本語類,関連語","非작별_日本語,反対語","작별_日本語族,작별_日本語系列","작별_日本語表現,작별_日本語用語","작별_日本語を言う,작별_日本語で挨拶する",작별_español,작별_español_pronunciación,작별 definición español,sustantivo,"작별_español tipo,expresión relacionada","no 작별_español,opuesto","familia 작별_español,grupo 작별_español","saludo de 작별_español,frase de 작별_español","decir 작별_español,ofrecer 작별_español",'작별'는 인사에서 자주 쓰입니다.,The Farewell is common in everyday greetings.,我们在家里说작별_中文。,家で작별_日本語と挨拶しました。,En casa dijimos 작별_español.
daily_icebreaker_breaker,daily,routine,basic,🏠,#009688,"casual,home",greeting,아이스브레이커,아이스브레이커-pronunciation,아이스브레이커 정의,명사,"아이스브레이커류,관련어","비아이스브레이커,반대말","아이스브레이커족,아이스브레이커계열","아이스브레이커표현,아이스브레이커말","아이스브레이커를 말하다,아이스브레이커를 건네다",Icebreaker,/icebreaker/,Icebreaker definition,noun,"Icebreaker type,related item","non-Icebreaker,opposite","Icebreaker family,Icebreaker group","Icebreaker phrase,Icebreaker greeting","say Icebreaker,offer Icebreaker",아이스브레이커_中文,아이스브레이커_pinyin,아이스브레이커 中文定义,名词,"아이스브레이커_中文类,相关词","非아이스브레이커_中文,反义词","아이스브레이커_中文族,아이스브레이커_中文系列","아이스브레이커_中文表达,아이스브레이커_中文用语","说아이스브레이커_中文,用아이스브레이커_中文问候",아이스브레이커_日本語,아이스브레이커_hiragana,아이스브레이커 日本語定義,名詞,"아이스브레이커_日本語類,関連語","非아이스브레이커_日本語,反対語","아이스브레이커_日本語族,아이스브레이커_日本語系列","아이스브레이커_日本語表現,아이스브레이커_日本語用語","아이스브레이커_日本語を言う,아이스브레이커_日本語で挨拶する",아이스브레이커_español,아이스브레이커_español_pronunciación,아이스브레이커 definición español,sustantivo,"아이스브레이커_español tipo,expresión relacionada","no 아이스브레이커_español,opuesto","familia 아이스브레이커_español,grupo 아이스브레이커_español","saludo de 아이스브레이커_español,frase de 아이스브레이커_español","decir 아이스브레이커_español,ofrecer 아이스브레이커_español",'아이스브레이커'는 인사에서 자주 쓰입니다.,The Icebreaker is common in everyday greetings.,我们在家里说아이스브레이커_中文。,家で아이스브레이커_日本語と挨拶しました。,En casa dijimos 아이스브레이커_español.
daily_greet_action,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,인사하다,인사하다-pronunciation,인사하다 정의,동사,"인사하다류,관련어","비인사하다,반대말","인사하다족,인사하다계열","인사하다표현,인사하다말","인사하다를 말하다,인사하다를 건네다",Greet,/greet/,Greet definition,verb,"Greet type,related item","non-Greet,opposite","Greet family,Greet group","Greet phrase,Greet greeting","say Greet,offer Greet",인사하다_中文,인사하다_pinyin,인사하다 中文定义,动词,"인사하다_中文类,相关词","非인사하다_中文,反义词","인사하다_中文族,인사하다_中文系列","인사하다_中文表达,인사하다_中文用语","说인사하다_中文,用인사하다_中文问候",인사하다_日本語,인사하다_hiragana,인사하다 日本語定義,動詞,"인사하다_日本語類,関連語","非인사하다_日本語,反対語","인사하다_日本語族,인사하다_日本語系列","인사하다_日本語表現,인사하다_日本語用語","인사하다_日本語を言う,인사하다_日本語で挨拶する",인사하다_español,인사하다_español_pronunciación,인사하다 definición español,verbo,"인사하다_español tipo,expresión relacionada","no 인사하다_español,opuesto","familia 인사하다_español,grupo 인사하다_español","saludo de 인사하다_español,frase de 인사하다_español","decir 인사하다_español,ofrecer 인사하다_español",우리는 먼저 인사하다.,We usually Greet first when we meet.,我们在家里说인사하다_中文。,家で인사하다_日本語と挨拶しました。,En casa dijimos 인사하다_español.
daily_meet_meet,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,만나다,만나다-pronunciation,만나다 정의,동사,"만나다류,관련어","비만나다,반대말","만나다족,만나다계열","만나다표현,만나다말","만나다를 말하다,만나다를 건네다",Meet,/meet/,Meet definition,verb,"Meet type,related item","non-Meet,opposite","Meet family,Meet group","Meet phrase,Meet greeting","say Meet,offer Meet",만나다_中文,만나다_pinyin,만나다 中文定义,动词,"만나다_中文类,相关词","非만나다_中文,反义词","만나다_中文族,만나다_中文系列","만나다_中文表达,만나다_中文用语","说만나다_中文,用만나다_中文问候",만나다_日本語,만나다_hiragana,만나다 日本語定義,動詞,"만나다_日本語類,関連語","非만나다_日本語,反対語","만나다_日本語族,만나다_日本語系列","만나다_日本語表現,만나다_日本語用語","만나다_日本語を言う,만나다_日本語で挨拶する",만나다_español,만나다_español_pronunciación,만나다 definición español,verbo,"만나다_español tipo,expresión relacionada","no 만나다_español,opuesto","familia 만나다_español,grupo 만나다_español","saludo de 만나다_español,frase de 만나다_español","decir 만나다_español,ofrecer 만나다_español",우리는 먼저 만나다.,We usually Meet first when we meet.,我们在家里说만나다_中文。,家で만나다_日本語と挨拶しました。,En casa dijimos 만나다_español.
daily_introduce_introduce,daily,routine,basic,👋,#FF9800,"casual,home",greeting,소개하다,소개하다-pronunciation,소개하다 정의,동사,"소개하다류,관련어","비소개하다,반대말","소개하다족,소개하다계열","소개하다표현,소개하다말","소개하다를 말하다,소개하다를 건네다",Introduce,/introduce/,Introduce definition,verb,"Introduce type,related item","non-Introduce,opposite","Introduce family,Introduce group","Introduce phrase,Introduce greeting","say Introduce,offer Introduce",소개하다_中文,소개하다_pinyin,소개하다 中文定义,动词,"소개하다_中文类,相关词","非소개하다_中文,反义词","소개하다_中文族,소개하다_中文系列","소개하다_中文表达,소개하다_中文用语","说소개하다_中文,用소개하다_中文问候",소개하다_日本語,소개하다_hiragana,소개하다 日本語定義,動詞,"소개하다_日本語類,関連語","非소개하다_日本語,反対語","소개하다_日本語族,소개하다_日本語系列","소개하다_日本語表現,소개하다_日本語用語","소개하다_日本語を言う,소개하다_日本語で挨拶する",소개하다_español,소개하다_español_pronunciación,소개하다 definición español,verbo,"소개하다_español tipo,expresión relacionada","no 소개하다_español,opuesto","familia 소개하다_español,grupo 소개하다_español","saludo de 소개하다_español,frase de 소개하다_español","decir 소개하다_español,ofrecer 소개하다_español",우리는 먼저 소개하다.,We usually Introduce first when we meet.,我们在家里说소개하다_中文。,家で소개하다_日本語と挨拶しました。,En casa dijimos 소개하다_español.
daily_welcome_back_welcome,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,다시 환영하다,다시 환영하다-pronunciation,다시 환영하다 정의,동사,"다시 환영하다류,관련어","비다시 환영하다,반대말","다시 환영하다족,다시 환영하다계열","다시 환영하다표현,다시 환영하다말","다시 환영하다를 말하다,다시 환영하다를 건네다",Welcome back,/welcome_back/,Welcome back definition,verb,"Welcome back type,related item","non-Welcome back,opposite","Welcome back family,Welcome back group","Welcome back phrase,Welcome back greeting","say Welcome back,offer Welcome back",다시 환영하다_中文,다시 환영하다_pinyin,다시 환영하다 中文定义,动词,"다시 환영하다_中文类,相关词","非다시 환영하다_中文,反义词","다시 환영하다_中文族,다시 환영하다_中文系列","다시 환영하다_中文表达,다시 환영하다_中文用语","说다시 환영하다_中文,用다시 환영하다_中文问候",다시 환영하다_日本語,다시 환영하다_hiragana,다시 환영하다 日本語定義,動詞,"다시 환영하다_日本語類,関連語","非다시 환영하다_日本語,反対語","다시 환영하다_日本語族,다시 환영하다_日本語系列","다시 환영하다_日本語表現,다시 환영하다_日本語用語","다시 환영하다_日本語を言う,다시 환영하다_日本語で挨拶する",다시 환영하다_español,다시 환영하다_español_pronunciación,다시 환영하다 definición español,verbo,"다시 환영하다_español tipo,expresión relacionada","no 다시 환영하다_español,opuesto","familia 다시 환영하다_español,grupo 다시 환영하다_español","saludo de 다시 환영하다_español,frase de 다시 환영하다_español","decir 다시 환영하다_español,ofrecer 다시 환영하다_español",우리는 먼저 다시 환영하다.,We usually Welcome back first when we meet.,我们在家里说다시 환영하다_中文。,家で다시 환영하다_日本語と挨拶しました。,En casa dijimos 다시 환영하다_español.
daily_wave_gesture,daily,routine,basic,🏠,#009688,"casual,home",greeting,손을 흔들다,손을 흔들다-pronunciation,손을 흔들다 정의,동사,"손을 흔들다류,관련어","비손을 흔들다,반대말","손을 흔들다족,손을 흔들다계열","손을 흔들다표현,손을 흔들다말","손을 흔들다를 말하다,손을 흔들다를 건네다",Wave,/wave/,Wave definition,verb,"Wave type,related item","non-Wave,opposite","Wave family,Wave group","Wave phrase,Wave greeting","say Wave,offer Wave",손을 흔들다_中文,손을 흔들다_pinyin,손을 흔들다 中文定义,动词,"손을 흔들다_中文类,相关词","非손을 흔들다_中文,反义词","손을 흔들다_中文族,손을 흔들다_中文系列","손을 흔들다_中文表达,손을 흔들다_中文用语","说손을 흔들다_中文,用손을 흔들다_中文问候",손을 흔들다_日本語,손을 흔들다_hiragana,손을 흔들다 日本語定義,動詞,"손을 흔들다_日本語類,関連語","非손을 흔들다_日本語,反対語","손을 흔들다_日本語族,손을 흔들다_日本語系列","손을 흔들다_日本語表現,손을 흔들다_日本語用語","손을 흔들다_日本語を言う,손을 흔들다_日本語で挨拶する",손을 흔들다_español,손을 흔들다_español_pronunciación,손을 흔들다 definición español,verbo,"손을 흔들다_español tipo,expresión relacionada","no 손을 흔들다_español,opuesto","familia 손을 흔들다_español,grupo 손을 흔들다_español","saludo de 손을 흔들다_español,frase de 손을 흔들다_español","decir 손을 흔들다_español,ofrecer 손을 흔들다_español",우리는 먼저 손을 흔들다.,We usually Wave first when we meet.,我们在家里说손을 흔들다_中文。,家で손을 흔들다_日本語と挨拶しました。,En casa dijimos 손을 흔들다_español.
daily_smile_verb_expression,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,미소짓다,미소짓다-pronunciation,미소짓다 정의,동사,"미소짓다류,관련어","비미소짓다,반대말","미소짓다족,미소짓다계열","미소짓다표현,미소짓다말","미소짓다를 말하다,미소짓다를 건네다",Smile verb,/smile_verb/,Smile verb definition,verb,"Smile verb type,related item","non-Smile verb,opposite","Smile verb family,Smile verb group","Smile verb phrase,Smile verb greeting","say Smile verb,offer Smile verb",미소짓다_中文,미소짓다_pinyin,미소짓다 中文定义,动词,"미소짓다_中文类,相关词","非미소짓다_中文,反义词","미소짓다_中文族,미소짓다_中文系列","미소짓다_中文表达,미소짓다_中文用语","说미소짓다_中文,用미소짓다_中文问候",미소짓다_日本語,미소짓다_hiragana,미소짓다 日本語定義,動詞,"미소짓다_日本語類,関連語","非미소짓다_日本語,反対語","미소짓다_日本語族,미소짓다_日本語系列","미소짓다_日本語表現,미소짓다_日本語用語","미소짓다_日本語を言う,미소짓다_日本語で挨拶する",미소짓다_español,미소짓다_español_pronunciación,미소짓다 definición español,verbo,"미소짓다_español tipo,expresión relacionada","no 미소짓다_español,opuesto","familia 미소짓다_español,grupo 미소짓다_español","saludo de 미소짓다_español,frase de 미소짓다_español","decir 미소짓다_español,ofrecer 미소짓다_español",우리는 먼저 미소짓다.,We usually Smile verb first when we meet.,我们在家里说미소짓다_中文。,家で미소짓다_日本語と挨拶しました。,En casa dijimos 미소짓다_español.
