concept_id,domain,category,difficulty,situation,purpose,korean_title,korean_structure,korean_description,korean_example,english_title,english_structure,english_description,english_example,japanese_title,japanese_structure,japanese_description,japanese_example,chinese_title,chinese_structure,chinese_description,chinese_example,spanish_title,spanish_structure,spanish_description,spanish_example,korean_word,english_word,japanese_word,chinese_word,spanish_word
daily_wave_gesture,daily,routine,basic,"casual,home",greeting,손을 흔들다 사용법,주어 + 손을 흔들다 (+ 목적어),만나자마자 손을 흔들다하는 기본 문법,처음 만나면 손을 흔들고 손을 흔들다.,Using Wave,Subject + Wave (+ object),Basic pattern to Wave in greetings,"In greetings, you can Wave and then ask a question.",손을 흔들다_日本語の使い方,挨拶 + 손을 흔들다_日本語,挨拶で손을 흔들다_日本語を使う方法,最初に손을 흔들다_日本語と言います。,손을 흔들다_中文的用法,问候 + 손을 흔들다_中文,在问候时使用손을 흔들다_中文的方法,首先说손을 흔들다_中文。,Uso de 손을 흔들다_español,Saludo + 손을 흔들다_español,Cómo usar 손을 흔들다_español en los saludos,Primero digo 손을 흔들다_español.,손을 흔들다,Wave,손을 흔들다_日本語,손을 흔들다_中文,손을 흔들다_español
daily_smile_verb_expression,daily,routine,basic,"casual,home",greeting,미소짓다 사용법,주어 + 미소짓다 (+ 목적어),만나자마자 미소짓다하는 기본 문법,처음 만나면 손을 흔들고 미소짓다.,Using Smile verb,Subject + Smile verb (+ object),Basic pattern to Smile verb in greetings,"In greetings, you can Smile verb and then ask a question.",미소짓다_日本語の使い方,挨拶 + 미소짓다_日本語,挨拶で미소짓다_日本語を使う方法,最初に미소짓다_日本語と言います。,미소짓다_中文的用法,问候 + 미소짓다_中文,在问候时使用미소짓다_中文的方法,首先说미소짓다_中文。,Uso de 미소짓다_español,Saludo + 미소짓다_español,Cómo usar 미소짓다_español en los saludos,Primero digo 미소짓다_español.,미소짓다,Smile verb,미소짓다_日本語,미소짓다_中文,미소짓다_español
daily_nod_gesture,daily,routine,basic,"casual,home",greeting,고개를 끄덕이다 사용법,주어 + 고개를 끄덕이다 (+ 목적어),만나자마자 고개를 끄덕이다하는 기본 문법,처음 만나면 손을 흔들고 고개를 끄덕이다.,Using Nod,Subject + Nod (+ object),Basic pattern to Nod in greetings,"In greetings, you can Nod and then ask a question.",고개를 끄덕이다_日本語の使い方,挨拶 + 고개를 끄덕이다_日本語,挨拶で고개를 끄덕이다_日本語を使う方法,最初に고개를 끄덕이다_日本語と言います。,고개를 끄덕이다_中文的用法,问候 + 고개를 끄덕이다_中文,在问候时使用고개를 끄덕이다_中文的方法,首先说고개를 끄덕이다_中文。,Uso de 고개를 끄덕이다_español,Saludo + 고개를 끄덕이다_español,Cómo usar 고개를 끄덕이다_español en los saludos,Primero digo 고개를 끄덕이다_español.,고개를 끄덕이다,Nod,고개를 끄덕이다_日本語,고개를 끄덕이다_中文,고개를 끄덕이다_español
daily_shake_hands_gesture,daily,routine,basic,"casual,home",greeting,악수하다 사용법,주어 + 악수하다 (+ 목적어),만나자마자 악수하다하는 기본 문법,처음 만나면 손을 흔들고 악수하다.,Using Shake hands,Subject + Shake hands (+ object),Basic pattern to Shake hands in greetings,"In greetings, you can Shake hands and then ask a question.",악수하다_日本語の使い方,挨拶 + 악수하다_日本語,挨拶で악수하다_日本語を使う方法,最初に악수하다_日本語と言います。,악수하다_中文的用法,问候 + 악수하다_中文,在问候时使用악수하다_中文的方法,首先说악수하다_中文。,Uso de 악수하다_español,Saludo + 악수하다_español,Cómo usar 악수하다_español en los saludos,Primero digo 악수하다_español.,악수하다,Shake hands,악수하다_日本語,악수하다_中文,악수하다_español
daily_bow_verb_gesture,daily,routine,basic,"casual,home",greeting,절하다 사용법,주어 + 절하다 (+ 목적어),만나자마자 절하다하는 기본 문법,처음 만나면 손을 흔들고 절하다.,Using Bow verb,Subject + Bow verb (+ object),Basic pattern to Bow verb in greetings,"In greetings, you can Bow verb and then ask a question.",절하다_日本語の使い方,挨拶 + 절하다_日本語,挨拶で절하다_日本語を使う方法,最初に절하다_日本語と言います。,절하다_中文的用法,问候 + 절하다_中文,在问候时使用절하다_中文的方法,首先说절하다_中文。,Uso de 절하다_español,Saludo + 절하다_español,Cómo usar 절하다_español en los saludos,Primero digo 절하다_español.,절하다,Bow verb,절하다_日本語,절하다_中文,절하다_español
daily_say_hello_utterance,daily,routine,basic,"casual,home",greeting,'안녕하세요'라고 말하다 사용법,주어 + '안녕하세요'라고 말하다 (+ 목적어),만나자마자 '안녕하세요'라고 말하다하는 기본 문법,처음 만나면 손을 흔들고 '안녕하세요'라고 말하다.,Using Say hello,Subject + Say hello (+ object),Basic pattern to Say hello in greetings,"In greetings, you can Say hello and then ask a question.",'안녕하세요'라고 말하다_日本語の使い方,挨拶 + '안녕하세요'라고 말하다_日本語,挨拶で'안녕하세요'라고 말하다_日本語を使う方法,最初に'안녕하세요'라고 말하다_日本語と言います。,'안녕하세요'라고 말하다_中文的用法,问候 + '안녕하세요'라고 말하다_中文,在问候时使用'안녕하세요'라고 말하다_中文的方法,首先说'안녕하세요'라고 말하다_中文。,Uso de '안녕하세요'라고 말하다_español,Saludo + '안녕하세요'라고 말하다_español,Cómo usar '안녕하세요'라고 말하다_español en los saludos,Primero digo '안녕하세요'라고 말하다_español.,'안녕하세요'라고 말하다,Say hello,'안녕하세요'라고 말하다_日本語,'안녕하세요'라고 말하다_中文,'안녕하세요'라고 말하다_español
daily_ask_how_are_you_utterance,daily,routine,basic,"casual,home",greeting,안부를 묻다 사용법,주어 + 안부를 묻다 (+ 목적어),만나자마자 안부를 묻다하는 기본 문법,처음 만나면 손을 흔들고 안부를 묻다.,Using Ask how are you,Subject + Ask how are you (+ object),Basic pattern to Ask how are you in greetings,"In greetings, you can Ask how are you and then ask a question.",안부를 묻다_日本語の使い方,挨拶 + 안부를 묻다_日本語,挨拶で안부를 묻다_日本語を使う方法,最初に안부를 묻다_日本語と言います。,안부를 묻다_中文的用法,问候 + 안부를 묻다_中文,在问候时使用안부를 묻다_中文的方法,首先说안부를 묻다_中文。,Uso de 안부를 묻다_español,Saludo + 안부를 묻다_español,Cómo usar 안부를 묻다_español en los saludos,Primero digo 안부를 묻다_español.,안부를 묻다,Ask how are you,안부를 묻다_日本語,안부를 묻다_中文,안부를 묻다_español
daily_respond_im_fine_reply,daily,routine,basic,"casual,home",greeting,괜찮다고 답하다 사용법,주어 + 괜찮다고 답하다 (+ 목적어),만나자마자 괜찮다고 답하다하는 기본 문법,처음 만나면 손을 흔들고 괜찮다고 답하다.,Using Respond im fine,Subject + Respond im fine (+ object),Basic pattern to Respond im fine in greetings,"In greetings, you can Respond im fine and then ask a question.",괜찮다고 답하다_日本語の使い方,挨拶 + 괜찮다고 답하다_日本語,挨拶で괜찮다고 답하다_日本語を使う方法,最初に괜찮다고 답하다_日本語と言います。,괜찮다고 답하다_中文的用法,问候 + 괜찮다고 답하다_中文,在问候时使用괜찮다고 답하다_中文的方法,首先说괜찮다고 답하다_中文。,Uso de 괜찮다고 답하다_español,Saludo + 괜찮다고 답하다_español,Cómo usar 괜찮다고 답하다_español en los saludos,Primero digo 괜찮다고 답하다_español.,괜찮다고 답하다,Respond im fine,괜찮다고 답하다_日本語,괜찮다고 답하다_中文,괜찮다고 답하다_español
daily_start_conversation_start,daily,routine,basic,"casual,home",greeting,대화를 시작하다 사용법,주어 + 대화를 시작하다 (+ 목적어),만나자마자 대화를 시작하다하는 기본 문법,처음 만나면 손을 흔들고 대화를 시작하다.,Using Start conversation,Subject + Start conversation (+ object),Basic pattern to Start conversation in greetings,"In greetings, you can Start conversation and then ask a question.",대화를 시작하다_日本語の使い方,挨拶 + 대화를 시작하다_日本語,挨拶で대화를 시작하다_日本語を使う方法,最初に대화를 시작하다_日本語と言います。,대화를 시작하다_中文的用法,问候 + 대화를 시작하다_中文,在问候时使用대화를 시작하다_中文的方法,首先说대화를 시작하다_中文。,Uso de 대화를 시작하다_español,Saludo + 대화를 시작하다_español,Cómo usar 대화를 시작하다_español en los saludos,Primero digo 대화를 시작하다_español.,대화를 시작하다,Start conversation,대화를 시작하다_日本語,대화를 시작하다_中文,대화를 시작하다_español
daily_make_small_talk_icebreaker,daily,routine,basic,"casual,home",greeting,가벼운 대화를 나누다 사용법,주어 + 가벼운 대화를 나누다 (+ 목적어),만나자마자 가벼운 대화를 나누다하는 기본 문법,처음 만나면 손을 흔들고 가벼운 대화를 나누다.,Using Make small talk,Subject + Make small talk (+ object),Basic pattern to Make small talk in greetings,"In greetings, you can Make small talk and then ask a question.",가벼운 대화를 나누다_日本語の使い方,挨拶 + 가벼운 대화를 나누다_日本語,挨拶で가벼운 대화를 나누다_日本語を使う方法,最初に가벼운 대화를 나누다_日本語と言います。,가벼운 대화를 나누다_中文的用法,问候 + 가벼운 대화를 나누다_中文,在问候时使用가벼운 대화를 나누다_中文的方法,首先说가벼운 대화를 나누다_中文。,Uso de 가벼운 대화를 나누다_español,Saludo + 가벼운 대화를 나누다_español,Cómo usar 가벼운 대화를 나누다_español en los saludos,Primero digo 가벼운 대화를 나누다_español.,가벼운 대화를 나누다,Make small talk,가벼운 대화를 나누다_日本語,가벼운 대화를 나누다_中文,가벼운 대화를 나누다_español
daily_check_in_on_you_care,daily,routine,basic,"casual,home",greeting,안부를 확인하다 사용법,주어 + 안부를 확인하다 (+ 목적어),만나자마자 안부를 확인하다하는 기본 문법,처음 만나면 손을 흔들고 안부를 확인하다.,Using Check in on you,Subject + Check in on you (+ object),Basic pattern to Check in on you in greetings,"In greetings, you can Check in on you and then ask a question.",안부를 확인하다_日本語の使い方,挨拶 + 안부를 확인하다_日本語,挨拶で안부를 확인하다_日本語を使う方法,最初に안부를 확인하다_日本語と言います。,안부를 확인하다_中文的用法,问候 + 안부를 확인하다_中文,在问候时使用안부를 확인하다_中文的方法,首先说안부를 확인하다_中文。,Uso de 안부를 확인하다_español,Saludo + 안부를 확인하다_español,Cómo usar 안부를 확인하다_español en los saludos,Primero digo 안부를 확인하다_español.,안부를 확인하다,Check in on you,안부를 확인하다_日本語,안부를 확인하다_中文,안부를 확인하다_español
daily_wish_good_day_wish,daily,routine,basic,"casual,home",greeting,좋은 하루를 빌다 사용법,주어 + 좋은 하루를 빌다 (+ 목적어),만나자마자 좋은 하루를 빌다하는 기본 문법,처음 만나면 손을 흔들고 좋은 하루를 빌다.,Using Wish good day,Subject + Wish good day (+ object),Basic pattern to Wish good day in greetings,"In greetings, you can Wish good day and then ask a question.",좋은 하루를 빌다_日本語の使い方,挨拶 + 좋은 하루를 빌다_日本語,挨拶で좋은 하루를 빌다_日本語を使う方法,最初に좋은 하루를 빌다_日本語と言います。,좋은 하루를 빌다_中文的用法,问候 + 좋은 하루를 빌다_中文,在问候时使用좋은 하루를 빌다_中文的方法,首先说좋은 하루를 빌다_中文。,Uso de 좋은 하루를 빌다_español,Saludo + 좋은 하루를 빌다_español,Cómo usar 좋은 하루를 빌다_español en los saludos,Primero digo 좋은 하루를 빌다_español.,좋은 하루를 빌다,Wish good day,좋은 하루를 빌다_日本語,좋은 하루를 빌다_中文,좋은 하루를 빌다_español
daily_wish_good_night_wish,daily,routine,basic,"casual,home",greeting,좋은 밤을 빌다 사용법,주어 + 좋은 밤을 빌다 (+ 목적어),만나자마자 좋은 밤을 빌다하는 기본 문법,처음 만나면 손을 흔들고 좋은 밤을 빌다.,Using Wish good night,Subject + Wish good night (+ object),Basic pattern to Wish good night in greetings,"In greetings, you can Wish good night and then ask a question.",좋은 밤을 빌다_日本語の使い方,挨拶 + 좋은 밤을 빌다_日本語,挨拶で좋은 밤을 빌다_日本語を使う方法,最初に좋은 밤을 빌다_日本語と言います。,좋은 밤을 빌다_中文的用法,问候 + 좋은 밤을 빌다_中文,在问候时使用좋은 밤을 빌다_中文的方法,首先说좋은 밤을 빌다_中文。,Uso de 좋은 밤을 빌다_español,Saludo + 좋은 밤을 빌다_español,Cómo usar 좋은 밤을 빌다_español en los saludos,Primero digo 좋은 밤을 빌다_español.,좋은 밤을 빌다,Wish good night,좋은 밤을 빌다_日本語,좋은 밤을 빌다_中文,좋은 밤을 빌다_español
daily_compliment_praise,daily,routine,basic,"casual,home",greeting,칭찬하다 사용법,주어 + 칭찬하다 (+ 목적어),만나자마자 칭찬하다하는 기본 문법,처음 만나면 손을 흔들고 칭찬하다.,Using Compliment,Subject + Compliment (+ object),Basic pattern to Compliment in greetings,"In greetings, you can Compliment and then ask a question.",칭찬하다_日本語の使い方,挨拶 + 칭찬하다_日本語,挨拶で칭찬하다_日本語を使う方法,最初に칭찬하다_日本語と言います。,칭찬하다_中文的用法,问候 + 칭찬하다_中文,在问候时使用칭찬하다_中文的方法,首先说칭찬하다_中文。,Uso de 칭찬하다_español,Saludo + 칭찬하다_español,Cómo usar 칭찬하다_español en los saludos,Primero digo 칭찬하다_español.,칭찬하다,Compliment,칭찬하다_日本語,칭찬하다_中文,칭찬하다_español
daily_thank_for_coming_thanks,daily,routine,basic,"casual,home",greeting,와줘서 고맙다고 말하다 사용법,주어 + 와줘서 고맙다고 말하다 (+ 목적어),만나자마자 와줘서 고맙다고 말하다하는 기본 문법,처음 만나면 손을 흔들고 와줘서 고맙다고 말하다.,Using Thank for coming,Subject + Thank for coming (+ object),Basic pattern to Thank for coming in greetings,"In greetings, you can Thank for coming and then ask a question.",와줘서 고맙다고 말하다_日本語の使い方,挨拶 + 와줘서 고맙다고 말하다_日本語,挨拶で와줘서 고맙다고 말하다_日本語を使う方法,最初に와줘서 고맙다고 말하다_日本語と言います。,와줘서 고맙다고 말하다_中文的用法,问候 + 와줘서 고맙다고 말하다_中文,在问候时使用와줘서 고맙다고 말하다_中文的方法,首先说와줘서 고맙다고 말하다_中文。,Uso de 와줘서 고맙다고 말하다_español,Saludo + 와줘서 고맙다고 말하다_español,Cómo usar 와줘서 고맙다고 말하다_español en los saludos,Primero digo 와줘서 고맙다고 말하다_español.,와줘서 고맙다고 말하다,Thank for coming,와줘서 고맙다고 말하다_日本語,와줘서 고맙다고 말하다_中文,와줘서 고맙다고 말하다_español
daily_welcome_verb_welcome,daily,routine,basic,"casual,home",greeting,환영하다 사용법,주어 + 환영하다 (+ 목적어),만나자마자 환영하다하는 기본 문법,처음 만나면 손을 흔들고 환영하다.,Using Welcome verb,Subject + Welcome verb (+ object),Basic pattern to Welcome verb in greetings,"In greetings, you can Welcome verb and then ask a question.",환영하다_日本語の使い方,挨拶 + 환영하다_日本語,挨拶で환영하다_日本語を使う方法,最初に환영하다_日本語と言います。,환영하다_中文的用法,问候 + 환영하다_中文,在问候时使用환영하다_中文的方法,首先说환영하다_中文。,Uso de 환영하다_español,Saludo + 환영하다_español,Cómo usar 환영하다_español en los saludos,Primero digo 환영하다_español.,환영하다,Welcome verb,환영하다_日本語,환영하다_中文,환영하다_español
